항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,231.9","2,408.0","2,162.1","2,244.8","3,636.0",62.0
*내수,"2,231.9",,"2,162.1","2,244.8",,
*수출,,,,,,
매출원가,"1,729.8","1,999.2","1,858.6","2,098.2","3,301.3",57.3
매출총이익,502.1,408.8,303.5,146.6,334.7,128.3
판매비와관리비,291.6,214.5,272.9,218.6,291.6,33.4
영업이익,210.5,194.3,30.6,-72.0,43.1,159.9
*기타영업손익,,,,,,
영업이익(발표기준),210.5,194.3,30.6,-72.0,43.1,159.9
*[구K-IFRS]영업이익,,,,,,
금융수익,3.4,3.5,4.2,5.6,6.9,23.0
금융원가,6.5,12.5,10.4,20.5,54.0,163.9
기타영업외손익,29.3,16.8,4.9,-9.5,-4.2,55.9
"종속기업,공동지배기업및관계기업관련손익",4.6,9.6,2.9,-1.0,-3.4,-238.0
법인세비용차감전계속사업이익,241.3,211.8,32.2,-97.4,-11.6,88.0
법인세비용,54.8,30.2,13.3,-18.5,-5.6,69.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,186.5,181.6,18.9,-78.9,-6.0,92.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,186.5,181.6,18.9,-78.9,-6.0,92.4
기타포괄이익,-1.9,-8.7,-5.0,-0.1,-1.9,"-3,066.9"
총포괄이익,184.6,172.9,13.9,-78.9,-7.9,90.0
*주당계속사업이익,"1,214","1,181",125,-531,-155,71
*주당순이익,"1,214","1,181",125,-531,-155,71
*희석주당계속사업이익,,,123,,,
*희석주당순이익,,,123,,,
*(지배주주지분)주당계속사업이익,"1,214","1,181",125,-531,-155,71
*(지배주주지분)주당순이익,"1,214","1,181",125,-531,-155,71
*(지배주주지분)희석주당계속사업이익,,,123,,,
*(지배주주지분)희석주당순이익,,,123,,,
