항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"10,465.4","12,922.2","13,594.2","12,920.2","13,482.4",4.3
*내수,,,"13,594.2","12,920.3",,
*수출,,,,,,
매출원가,"10,258.0","12,699.0","13,453.8","12,746.2","13,198.6",3.5
매출총이익,207.4,223.2,140.4,174.0,283.8,63.0
판매비와관리비,163.8,187.1,193.5,179.1,221.2,23.5
영업이익,43.6,36.1,-53.1,-5.0,62.6,"1,348.5"
*기타영업손익,,,,,,
영업이익(발표기준),43.6,36.1,-53.1,-5.0,62.6,"1,348.5"
*[구K-IFRS]영업이익,,,,,,
금융수익,7.1,6.6,10.6,4.9,4.7,-4.3
금융원가,22.3,29.7,34.4,35.4,35.3,-0.3
기타영업외손익,-9.3,-21.1,-77.6,-20.8,17.6,184.9
"종속기업,공동지배기업및관계기업관련손익",,,-13.0,-33.8,-0.1,99.6
법인세비용차감전계속사업이익,19.0,-8.2,-167.5,-90.2,49.5,154.9
법인세비용,5.7,14.2,-3.3,-0.2,33.4,"17,779.9"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,13.3,-22.3,-164.2,-90.0,16.0,117.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,13.3,-22.3,-164.2,-90.0,16.0,117.8
기타포괄이익,10.2,-19.0,44.7,22.2,59.7,169.0
총포괄이익,23.5,-41.4,-119.5,-67.8,75.7,211.7
*주당계속사업이익,23,-6,-324,-182,191,205
*주당순이익,23,-6,-324,-182,191,205
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,23,-6,-324,-182,191,205
*(지배주주지분)주당순이익,23,-6,-324,-182,191,205
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
