항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,294.4","3,133.4","2,920.5","3,168.3","3,684.3",16.3
*내수,,,"2,920.5","3,168.3",,
*수출,,,,,,
매출원가,"2,969.7","2,845.4","2,636.2","2,894.3","3,413.3",17.9
매출총이익,324.6,288.0,284.4,274.0,271.0,-1.1
판매비와관리비,222.1,185.0,181.4,211.2,235.3,11.4
영업이익,102.6,103.0,103.0,62.8,35.7,-43.1
*기타영업손익,,,,,,
영업이익(발표기준),102.6,103.0,103.0,62.8,35.7,-43.1
*[구K-IFRS]영업이익,,,,,,
금융수익,3.0,1.7,1.7,4.3,2.3,-45.4
금융원가,34.7,36.6,35.2,25.2,27.8,10.3
기타영업외손익,29.7,19.2,7.6,53.6,13.4,-75.1
"종속기업,공동지배기업및관계기업관련손익",10.4,-35.8,-4.3,-0.9,2.5,372.2
법인세비용차감전계속사업이익,111.0,51.4,72.8,94.6,26.2,-72.3
법인세비용,20.1,6.7,21.5,25.3,11.9,-52.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,90.9,44.7,51.3,69.3,14.3,-79.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,90.9,44.7,51.3,69.3,14.3,-79.4
기타포괄이익,-3.3,-23.6,-3.0,-17.0,-82.9,-386.9
총포괄이익,87.6,21.0,48.3,52.3,-68.6,-231.3
*주당계속사업이익,"14,426",709,782,809,166,-79
*주당순이익,"14,426",709,782,809,166,-79
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"14,426",709,782,809,166,-79
*(지배주주지분)주당순이익,"14,426",709,782,809,166,-79
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
