항목,2016/12,2017/12,2018/12,2019/12,2020/12,전년대비
매출액(수익),695.7,665.8,377.8,77.4,97.0,25.3
*내수,695.7,665.8,,77.4,97.0,25.3
*수출,,,,,,
매출원가,691.2,659.5,373.7,74.9,103.3,37.8
매출총이익,4.5,6.3,4.1,2.5,-6.3,-353.6
판매비와관리비,46.6,64.6,86.8,135.9,91.0,-33.0
영업이익,-42.1,-58.4,-82.7,-133.4,-97.3,27.1
*기타영업손익,,,,,,
영업이익(발표기준),,-58.4,-82.7,-133.4,-97.3,27.1
*[구K-IFRS]영업이익,,,,,,
금융수익,5.5,7.6,5.0,5.0,18.7,275.5
금융원가,20.4,5.0,13.2,68.6,60.3,-12.0
기타영업외손익,-28.6,-14.0,-13.9,-56.0,-58.3,-4.1
"종속기업,공동지배기업및관계기업관련손익",-14.9,-5.0,0.3,-0.4,,
법인세비용차감전계속사업이익,-100.5,-74.7,-104.5,-253.4,-197.2,22.2
법인세비용,0.1,0.0,0.0,0.0,0.0,-7.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-100.5,-74.8,-104.6,-253.4,-197.2,22.2
중단사업이익,-7.7,1.7,,,,
*중단사업법인세효과,,,,,,
당기순이익,-108.2,-73.1,-104.6,-253.4,-197.2,22.2
기타포괄이익,-4.7,-1.2,-8.9,0.7,7.4,949.4
총포괄이익,-112.9,-74.2,-113.5,-252.7,-189.8,24.9
*주당계속사업이익,"-3,343","-1,851","-2,044","-4,117","-1,852",55
*주당순이익,"-3,600","-1,808","-2,044","-4,117","-1,852",55
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-3,343","-1,851","-2,044","-4,117","-1,852",55
*(지배주주지분)주당순이익,"-3,600","-1,808","-2,044","-4,117","-1,852",55
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
