항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,262.5","1,229.9","1,315.6","1,300.3","1,428.0",9.8
*내수,"1,240.6","1,214.9","1,276.9","1,280.3",,
*수출,21.9,15.0,38.7,20.1,,
매출원가,536.0,544.7,573.0,574.5,633.6,10.3
매출총이익,726.5,685.2,742.6,725.8,794.4,9.4
판매비와관리비,566.5,660.6,676.4,709.3,778.9,9.8
영업이익,160.0,24.6,66.2,16.5,15.4,-6.6
*기타영업손익,,,,25.0,21.9,-12.1
영업이익(발표기준),160.0,24.6,66.2,41.5,37.4,-9.9
*[구K-IFRS]영업이익,,,,,,
금융수익,10.9,21.4,21.2,6.9,5.9,-14.4
금융원가,3.3,14.8,13.6,4.7,1.7,-63.4
기타영업외손익,-4.0,-21.6,-2.8,29.7,22.0,-26.0
"종속기업,공동지배기업및관계기업관련손익",,-1.1,-5.5,-4.8,16.8,454.2
법인세비용차감전계속사업이익,163.6,8.5,65.6,43.7,58.4,33.8
법인세비용,34.7,-4.9,16.1,5.2,3.1,-41.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,128.9,13.4,49.4,38.4,55.4,44.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,128.9,13.4,49.4,38.4,55.4,44.0
기타포괄이익,275.2,-22.4,10.8,0.0,-0.4,"-1,222.9"
총포괄이익,404.1,-9.0,60.3,38.5,55.0,42.9
*주당계속사업이익,768,81,293,226,305,35
*주당순이익,768,81,293,226,305,35
*희석주당계속사업이익,756,,,,,
*희석주당순이익,756,,,,,
*(지배주주지분)주당계속사업이익,768,81,293,226,305,35
*(지배주주지분)주당순이익,768,81,293,226,305,35
*(지배주주지분)희석주당계속사업이익,756,,,,,
*(지배주주지분)희석주당순이익,756,,,,,
