항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,941.9","3,322.1","3,647.5","3,215.5","3,545.9",10.3
*내수,"1,237.8","1,135.5","1,301.1","1,134.8",,
*수출,"1,704.1","2,186.7","2,346.4","2,081.3",,
매출원가,"2,523.7","2,891.6","3,176.6","2,837.0","3,151.9",11.1
매출총이익,418.2,430.5,470.9,378.5,394.0,4.1
판매비와관리비,227.8,256.1,285.8,361.5,290.9,-19.5
영업이익,190.5,174.4,185.1,17.1,103.1,503.9
*기타영업손익,,,,,,
영업이익(발표기준),190.5,174.4,185.1,17.1,103.1,503.9
*[구K-IFRS]영업이익,,,,,,
금융수익,9.9,27.1,28.5,20.2,40.3,99.2
금융원가,96.3,65.1,79.1,109.6,59.6,-45.6
기타영업외손익,32.5,7.8,11.4,9.4,11.9,26.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,136.6,144.3,145.9,-62.9,95.8,252.3
법인세비용,42.5,26.9,45.8,7.7,19.0,144.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,94.1,117.4,100.1,-70.6,76.8,208.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,94.1,117.4,100.1,-70.6,76.8,208.7
기타포괄이익,-29.0,-2.1,56.1,-34.7,60.3,273.8
총포괄이익,65.1,115.3,156.1,-105.3,137.1,230.2
*주당계속사업이익,906,874,753,-580,581,200
*주당순이익,906,874,753,-580,581,200
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,906,874,753,-580,581,200
*(지배주주지분)주당순이익,906,874,753,-580,581,200
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
