항목,2017/06,2018/06,2019/06,2020/06,2021/06,전년대비
매출액(수익),"2,141.9","2,152.4","2,091.6","1,964.2","1,961.2",-0.1
*내수,"1,675.6","1,655.9","1,512.0",,"1,489.2",
*수출,496.4,527.4,579.6,,488.1,
매출원가,"1,943.6","1,976.8","1,941.7","1,808.4","1,784.4",-1.3
매출총이익,198.3,175.6,149.9,155.8,176.8,13.5
판매비와관리비,169.4,155.6,163.4,159.5,164.3,3.0
영업이익,28.9,19.9,-13.5,-3.7,12.6,443.2
*기타영업손익,,,,,,
영업이익(발표기준),,19.9,-13.5,-3.7,12.6,443.2
*[구K-IFRS]영업이익,,,,,,
금융수익,19.6,19.3,26.2,23.3,17.4,-25.2
금융원가,16.7,8.7,5.9,5.2,19.5,275.4
기타영업외손익,23.0,4.6,8.4,6.3,4.3,-32.0
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,54.8,35.1,15.3,20.7,14.8,-28.8
법인세비용,13.0,8.4,4.6,8.0,6.1,-23.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,41.8,26.7,10.7,12.7,8.7,-31.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,41.8,26.7,10.7,12.7,8.7,-31.9
기타포괄이익,-1.1,0.1,-6.5,-6.8,32.2,577.6
총포괄이익,40.7,26.8,4.2,6.0,40.9,586.5
*주당계속사업이익,"1,357",870,350,420,290,-31
*주당순이익,"1,357",870,350,420,290,-31
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,357",870,350,420,290,-31
*(지배주주지분)주당순이익,"1,357",870,350,420,290,-31
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
