항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,247.3","2,447.7","2,435.8","2,394.5","2,709.8",13.2
*내수,"2,247.3",,"2,435.7","2,394.5",,
*수출,,,0.1,,,
매출원가,"1,757.6","1,990.8","2,011.1","1,929.6","2,038.6",5.7
매출총이익,489.7,457.0,424.7,464.9,671.3,44.4
판매비와관리비,214.5,216.9,236.9,227.4,259.7,14.2
영업이익,275.2,240.1,187.8,237.5,411.6,73.3
*기타영업손익,,,,,,
영업이익(발표기준),275.2,240.1,187.8,237.5,411.6,73.3
*[구K-IFRS]영업이익,,,,,,
금융수익,86.3,61.2,69.5,109.9,71.7,-34.7
금융원가,87.2,69.6,98.1,98.7,69.8,-29.3
기타영업외손익,3.1,-9.7,150.3,8.6,9.7,12.7
"종속기업,공동지배기업및관계기업관련손익",14.9,15.5,32.0,17.5,19.7,13.0
법인세비용차감전계속사업이익,292.2,237.5,341.5,274.8,443.0,61.2
법인세비용,65.6,64.6,104.9,75.1,113.4,51.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,226.5,172.9,236.6,199.7,329.5,65.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,226.5,172.9,236.6,199.7,329.5,65.0
기타포괄이익,5.1,1.8,-5.9,21.9,2.7,-87.8
총포괄이익,231.6,174.7,230.7,221.6,332.2,49.9
*주당계속사업이익,"1,434","1,038","1,370","1,048","1,865",78
*주당순이익,"1,434","1,038","1,370","1,048","1,865",78
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,434","1,038","1,370","1,048","1,865",78
*(지배주주지분)주당순이익,"1,434","1,038","1,370","1,048","1,865",78
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
