항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,782.8","1,370.5","1,510.4","1,709.2","1,979.4",15.8
*내수,,,"1,817.5","1,703.8",,
*수출,,,1.0,5.4,,
매출원가,"1,512.6","1,204.8","1,312.1","1,385.2","1,615.1",16.6
매출총이익,270.3,165.6,198.3,324.0,364.3,12.4
판매비와관리비,272.6,234.5,227.8,243.6,259.6,6.5
영업이익,-2.4,-68.9,-29.5,80.3,104.7,30.4
*기타영업손익,,,,,,
영업이익(발표기준),-2.4,-68.9,-29.5,80.3,104.7,30.4
*[구K-IFRS]영업이익,,,,,,
금융수익,8.7,3.3,4.4,2.3,5.8,147.7
금융원가,15.7,21.9,30.4,26.3,22.1,-16.1
기타영업외손익,51.6,15.3,14.8,18.4,-6.5,-135.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,42.3,-72.2,-40.7,74.8,81.9,9.5
법인세비용,1.1,-12.7,18.4,0.1,22.5,"19,218.3"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,41.2,-59.5,-59.1,74.7,59.4,-20.5
중단사업이익,,-19.8,-49.6,-24.0,,
*중단사업법인세효과,,-0.4,-0.1,,,
당기순이익,41.2,-79.3,-108.8,50.6,59.4,17.3
기타포괄이익,0.5,-16.8,479.8,28.0,12.1,-57.0
총포괄이익,41.7,-96.2,371.0,78.7,71.4,-9.2
*주당계속사업이익,61,-89,-90,115,94,-18
*주당순이익,61,-119,-166,78,94,21
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,61,-89,-90,115,94,-18
*(지배주주지분)주당순이익,61,-119,-166,78,94,21
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
