항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
순이자이익,858.2,954.2,"1,001.1","1,291.6","1,557.1",20.6
순수수료이익,"1,993.8","2,411.8","2,015.8","3,458.2","3,974.1",14.9
금융상품관련이익,866.7,665.5,366.8,-0.4,"1,133.4","275,990.0"
위험회피회계파생상품관련이익,,,,,,
외환거래(환율변동)손익,-416.8,49.9,63.1,-202.5,30.5,115.1
금융자산관련이익,1.1,-62.6,14.4,32.0,73.6,130.3
기타영업이익,296.2,229.3,336.0,340.5,778.2,128.5
순영업이익,"3,599.4","4,248.1","3,797.1","4,919.4","7,546.9",53.4
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"3,014.8","3,336.6","3,079.0","3,693.1","4,332.6",17.3
영업이익,584.5,911.5,718.1,"1,226.3","3,214.2",162.1
영업외수익,223.1,305.2,160.3,282.4,312.8,10.8
영업외비용,94.3,74.9,53.4,118.6,"1,529.9","1,190.2"
법인세비용차감전계속사업이익,713.2,"1,141.8",825.1,"1,390.1","1,997.2",43.7
법인세비용,6.4,94.7,15.8,340.0,490.9,44.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,706.8,"1,047.1",809.3,"1,050.1","1,506.3",43.4
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,706.8,"1,047.1",809.3,"1,050.1","1,506.3",43.4
기타포괄이익,-39.7,-111.7,-23.9,181.8,137.6,-24.3
총포괄이익,667.1,935.5,785.4,"1,231.9","1,643.8",33.4
*주당계속사업이익,344,509,394,500,719,44
*주당순이익,344,509,394,500,719,44
*희석주당계속사업이익,321,456,377,478,674,41
*희석주당순이익,321,456,377,478,674,41
*(지배주주지분)주당계속사업이익,344,509,394,500,719,44
*(지배주주지분)주당순이익,344,509,394,500,719,44
*(지배주주지분)희석주당계속사업이익,321,456,377,478,674,41
*(지배주주지분)희석주당순이익,321,456,377,478,674,41
