항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"20,074.7","18,507.5","19,767.7","19,623.8","21,800.7",11.1
*내수,,,"19,767.7","8,086.0",,
*수출,,,,"11,537.8",,
매출원가,"18,740.8","16,783.9","17,679.6","17,228.8","18,829.5",9.3
매출총이익,"1,333.9","1,723.6","2,088.1","2,395.1","2,971.2",24.1
판매비와관리비,"1,455.7","1,603.3","1,869.3","1,910.4","2,311.5",21.0
영업이익,-121.8,120.3,218.8,484.6,659.7,36.1
*기타영업손익,,,,,,
영업이익(발표기준),-121.8,120.3,218.8,484.6,659.7,36.1
*[구K-IFRS]영업이익,,,,,,
금융수익,294.7,466.1,355.4,217.8,430.9,97.8
금융원가,579.2,542.4,486.0,635.7,455.0,-28.4
기타영업외손익,78.3,100.9,-340.1,-281.7,-70.3,75.0
"종속기업,공동지배기업및관계기업관련손익",58.4,50.8,-140.2,-89.3,-53.0,40.6
법인세비용차감전계속사업이익,-269.6,195.8,-392.1,-304.2,512.2,268.4
법인세비용,-573.6,249.9,54.3,104.1,214.8,106.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,304.0,-54.0,-446.4,-408.3,297.4,172.8
중단사업이익,,-26.9,-37.0,,,
*중단사업법인세효과,,,,,,
당기순이익,304.0,-80.9,-483.3,-408.3,297.4,172.8
기타포괄이익,-255.0,-13.8,60.2,25.5,398.5,"1,462.6"
총포괄이익,49.0,-94.7,-423.1,-382.8,696.0,281.8
*주당계속사업이익,"1,264",-145,"-1,585","-1,528",973,164
*주당순이익,"1,264",-245,"-1,722","-1,528",973,164
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,264",-145,"-1,585","-1,528",973,164
*(지배주주지분)주당순이익,"1,264",-245,"-1,722","-1,528",973,164
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
