항목,"2019/10
(IFRS별도)","2020/08
(IFRS별도)","2021/02
(IFRS별도)",2021/08,2022/02,전년대비
매출액(수익),,374.2,28.5,233.0,69.2,-70.3
*내수,,,,,,
*수출,,,,,,
매출원가,,,,,,
매출총이익,,374.2,28.5,233.0,69.2,-70.3
판매비와관리비,0.0,3.6,1.1,10.5,17.7,68.7
영업이익,-0.0,370.6,27.4,222.5,51.5,-76.8
*기타영업손익,,,,,,
영업이익(발표기준),-0.0,370.6,27.4,222.5,51.5,-76.8
*[구K-IFRS]영업이익,,,,,,
금융수익,0.0,0.1,0.1,0.1,0.1,100.4
금융원가,,,,,2.6,
기타영업외손익,,-0.0,,-0.0,0.0,101.8
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,0.0,370.7,27.4,222.5,49.1,-78.0
법인세비용,,,,,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,0.0,370.7,27.4,222.5,49.1,-78.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,0.0,370.7,27.4,222.5,49.1,-78.0
기타포괄이익,,,,,-6.4,
총포괄이익,0.0,370.7,27.4,222.5,42.6,-80.8
*주당계속사업이익,6,"6,206",114,927,181,-80
*주당순이익,6,"6,206",114,927,181,-80
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,6,"6,206",114,927,181,-80
*(지배주주지분)주당순이익,6,"6,206",114,927,181,-80
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
