항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,774.3","1,964.9","1,975.0","1,997.3","4,086.0",104.6
*내수,,,"1,129.7",,,
*수출,,,845.2,,,
매출원가,"1,570.1","1,768.5","1,766.8","1,998.7","3,644.9",82.4
매출총이익,204.2,196.4,208.1,-1.4,441.2,"31,544.5"
판매비와관리비,193.4,213.5,174.1,222.7,374.4,68.1
영업이익,10.8,-17.1,34.0,-224.1,66.7,129.8
*기타영업손익,,,,,,
영업이익(발표기준),10.8,-17.1,34.0,-224.1,66.7,129.8
*[구K-IFRS]영업이익,,,,,,
금융수익,8.7,1.8,6.1,48.6,73.0,50.3
금융원가,19.8,27.2,30.3,117.2,114.1,-2.7
기타영업외손익,-56.2,-16.5,4.8,56.3,7.5,-86.7
"종속기업,공동지배기업및관계기업관련손익",0.1,0.0,0.0,0.0,0.7,"4,705.9"
법인세비용차감전계속사업이익,-56.4,-59.0,14.6,-236.4,33.9,114.3
법인세비용,-14.5,-6.9,4.0,-35.6,-34.1,4.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-41.9,-52.1,10.6,-200.8,68.0,133.9
중단사업이익,,,,-26.7,31.7,219.0
*중단사업법인세효과,,,,,,
당기순이익,-41.9,-52.1,10.6,-227.5,99.8,143.8
기타포괄이익,-0.3,-1.2,-5.0,-6.2,34.3,653.4
총포괄이익,-42.3,-53.3,5.6,-233.7,134.0,157.4
*주당계속사업이익,-83,-98,20,-322,36,111
*주당순이익,-83,-98,20,-371,83,122
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-83,-98,20,-322,36,111
*(지배주주지분)주당순이익,-83,-98,20,-371,83,122
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
