항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"10,281.7","9,954.1","9,602.2","8,612.3","8,622.2",0.1
*내수,,"5,893.5","5,784.7","5,510.2",,
*수출,,"4,060.6","3,817.5","3,102.1",,
매출원가,"9,144.3","8,812.5","8,642.6","7,887.0","7,980.6",1.2
매출총이익,"1,137.4","1,141.6",959.6,725.3,641.6,-11.5
판매비와관리비,755.9,719.3,690.2,673.2,691.2,2.7
영업이익,381.5,422.3,269.4,52.1,-49.6,-195.1
*기타영업손익,,,,,,
영업이익(발표기준),381.5,422.3,269.4,52.1,-49.6,-195.1
*[구K-IFRS]영업이익,,,,,,
금융수익,24.9,25.5,22.4,17.2,12.3,-28.3
금융원가,137.3,129.8,106.8,132.0,77.8,-41.1
기타영업외손익,21.5,-17.0,91.4,22.7,37.0,63.3
"종속기업,공동지배기업및관계기업관련손익",6.2,13.3,53.5,11.1,11.9,7.6
법인세비용차감전계속사업이익,296.9,314.3,330.0,-28.9,-66.1,-128.4
법인세비용,34.6,75.7,118.0,-2.2,-37.5,"-1,569.5"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,262.3,238.6,212.0,-26.7,-28.6,-7.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,262.3,238.6,212.0,-26.7,-28.6,-7.0
기타포괄이익,-75.9,-14.2,49.7,-33.9,152.6,549.6
총포괄이익,186.4,224.4,261.7,-60.6,124.0,304.5
*주당계속사업이익,351,281,258,-104,-111,-7
*주당순이익,351,281,258,-104,-111,-7
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,351,281,258,-104,-111,-7
*(지배주주지분)주당순이익,351,281,258,-104,-111,-7
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
