항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),62.5,60.2,64.4,77.4,114.2,47.4
*내수,,,,,,
*수출,,,,,,
매출원가,,,,,,
매출총이익,62.5,60.2,64.4,77.4,114.2,47.4
판매비와관리비,36.5,38.5,41.5,45.2,37.0,-18.3
영업이익,25.9,21.7,22.9,32.2,77.2,139.6
*기타영업손익,,,,,,
영업이익(발표기준),25.9,21.7,22.9,32.2,77.2,139.6
*[구K-IFRS]영업이익,,,,,,
금융수익,4.2,32.1,28.0,7.5,66.8,786.5
금융원가,93.7,3.7,0.7,47.7,12.4,-74.1
기타영업외손익,18.1,23.9,4.3,-19.1,12.3,164.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-45.4,74.0,54.5,-27.1,143.9,631.5
법인세비용,,,,,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-45.4,74.0,54.5,-27.1,143.9,631.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-45.4,74.0,54.5,-27.1,143.9,631.5
기타포괄이익,38.4,-10.7,-13.9,20.2,-29.9,-247.5
총포괄이익,-7.0,63.3,40.5,-6.8,114.0,"1,770.3"
*주당계속사업이익,-299,487,358,-178,947,632
*주당순이익,-299,487,358,-178,947,632
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-299,487,358,-178,947,632
*(지배주주지분)주당순이익,-299,487,358,-178,947,632
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
