항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,368.3","1,556.4","2,761.1","1,443.6","1,119.1",-22.5
*내수,"1,368.3",,"2,761.1","1,443.6",,
*수출,,,,,,
매출원가,"1,287.4","1,415.3","2,562.1","1,222.0",983.0,-19.6
매출총이익,80.9,141.1,199.0,221.6,136.1,-38.6
판매비와관리비,54.7,73.0,84.5,101.5,105.9,4.3
영업이익,26.2,68.1,114.5,120.1,30.2,-74.8
*기타영업손익,,,,,,
영업이익(발표기준),26.2,68.1,114.5,120.1,30.2,-74.8
*[구K-IFRS]영업이익,,,,,,
금융수익,20.3,25.3,13.7,19.6,51.4,161.9
금융원가,31.3,16.9,15.1,22.8,25.3,11.3
기타영업외손익,-1.1,-14.1,-4.0,-6.3,-24.7,-292.4
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,14.1,62.4,109.1,110.6,31.6,-71.4
법인세비용,3.0,8.2,-88.1,1.0,-11.1,"-1,253.0"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,11.0,54.3,197.2,109.7,42.8,-61.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,11.0,54.3,197.2,109.7,42.8,-61.0
기타포괄이익,1.6,-6.3,1.3,-0.5,2.6,573.8
총포괄이익,12.6,48.0,198.5,109.1,45.3,-58.5
*주당계속사업이익,46,222,794,442,194,-56
*주당순이익,46,222,794,442,194,-56
*희석주당계속사업이익,,197,773,441,,
*희석주당순이익,,197,773,441,,
*(지배주주지분)주당계속사업이익,46,222,794,442,194,-56
*(지배주주지분)주당순이익,46,222,794,442,194,-56
*(지배주주지분)희석주당계속사업이익,,197,773,441,,
*(지배주주지분)희석주당순이익,,197,773,441,,
