항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,399.2","3,650.7","3,750.3","3,796.8","3,922.9",3.3
*내수,"2,619.4",,"2,596.2","2,623.1",,
*수출,779.8,,"1,154.1","1,173.7",,
매출원가,"2,703.7","2,956.1","3,130.5","3,207.1","3,320.2",3.5
매출총이익,695.5,694.6,619.7,589.7,602.7,2.2
판매비와관리비,584.1,608.4,596.3,559.7,584.8,4.5
영업이익,111.5,86.2,23.5,30.1,18.0,-40.3
*기타영업손익,,,,,,
영업이익(발표기준),111.5,86.2,23.5,30.1,18.0,-40.3
*[구K-IFRS]영업이익,,,,,,
금융수익,0.5,0.5,0.3,1.7,1.0,-39.2
금융원가,0.3,0.4,6.1,7.5,4.9,-35.0
기타영업외손익,-38.0,-25.5,-77.7,55.5,-155.2,-379.9
"종속기업,공동지배기업및관계기업관련손익",23.1,20.0,17.6,28.8,68.2,136.5
법인세비용차감전계속사업이익,96.8,80.8,-42.4,108.5,-72.9,-167.2
법인세비용,28.6,3.8,-17.0,14.7,-10.8,-173.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,68.2,77.0,-25.4,93.9,-62.1,-166.2
중단사업이익,9.3,,,,,
*중단사업법인세효과,,,,,,
당기순이익,77.5,77.0,-25.4,93.9,-62.1,-166.2
기타포괄이익,-2.9,-26.4,-1.5,-3.9,49.1,"1,365.6"
총포괄이익,74.6,50.6,-26.9,90.0,-13.0,-114.4
*주당계속사업이익,200,226,-75,276,-191,-169
*주당순이익,214,226,-75,276,-191,-169
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,200,226,-75,276,-191,-169
*(지배주주지분)주당순이익,214,226,-75,276,-191,-169
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
