항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,083.9",837.7,893.5,861.7,833.4,-3.3
*내수,"1,038.0",614.6,839.7,756.4,,
*수출,45.9,223.1,53.8,105.4,,
매출원가,977.3,764.2,827.9,762.9,825.7,8.2
매출총이익,106.6,73.5,65.6,98.9,7.8,-92.1
판매비와관리비,91.9,62.2,82.3,73.3,114.1,55.6
영업이익,14.7,11.3,-16.7,25.6,-106.3,-516.0
*기타영업손익,,,,,,
영업이익(발표기준),14.7,11.3,-16.7,25.6,-106.3,-516.0
*[구K-IFRS]영업이익,,,,,,
금융수익,6.6,7.4,15.3,29.4,10.0,-66.0
금융원가,9.5,33.6,11.9,14.7,15.4,4.5
기타영업외손익,1.6,-1.8,1.7,-7.7,-11.9,-54.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,13.4,-16.6,-11.7,32.6,-123.6,-479.2
법인세비용,-3.3,-8.4,9.9,7.5,-24.0,-419.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,16.7,-8.2,-21.5,25.1,-99.5,-497.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,16.7,-8.2,-21.5,25.1,-99.5,-497.1
기타포괄이익,73.5,-49.1,52.0,41.2,15.0,-63.7
총포괄이익,90.2,-57.3,30.4,66.2,-84.6,-227.7
*주당계속사업이익,93,-45,-120,140,-553,-495
*주당순이익,93,-45,-120,140,-553,-495
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,93,-45,-120,140,-553,-495
*(지배주주지분)주당순이익,93,-45,-120,140,-553,-495
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
