항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),482.4,"1,427.4","7,318.0","7,620.0","7,625.7",0.1
*내수,,,"7,134.5",,,
*수출,,,438.1,,,
매출원가,231.3,862.8,"5,493.0","5,707.6","5,820.6",2.0
매출총이익,251.0,564.6,"1,825.0","1,912.4","1,805.1",-5.6
판매비와관리비,207.4,455.1,"1,729.7","1,687.6","1,894.8",12.3
영업이익,43.7,109.5,95.3,224.8,-89.7,-139.9
*기타영업손익,,,,,,
영업이익(발표기준),43.7,109.5,95.3,224.8,-89.7,-139.9
*[구K-IFRS]영업이익,,,,,,
금융수익,0.9,3.7,7.9,1.8,23.3,"1,197.9"
금융원가,0.8,10.3,32.0,39.2,97.2,148.0
기타영업외손익,11.3,-4.9,-893.4,120.8,102.4,-15.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,55.0,97.9,-822.1,308.2,-61.3,-119.9
법인세비용,-0.6,24.9,133.0,158.8,67.4,-57.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,55.6,73.0,-955.1,149.4,-128.7,-186.1
중단사업이익,"5,153.1",,,,,
*중단사업법인세효과,10.7,,,,,
당기순이익,"5,208.8",73.0,-955.1,149.4,-128.7,-186.1
기타포괄이익,106.5,193.6,-3.9,-22.0,85.6,489.6
총포괄이익,"5,315.3",266.6,-959.0,127.4,-43.1,-133.8
*주당계속사업이익,"1,346","1,363","-5,895",745,-227,-130
*주당순이익,"139,117","1,363","-5,895",745,-227,-130
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,346","1,363","-5,895",745,-227,-130
*(지배주주지분)주당순이익,"139,117","1,363","-5,895",745,-227,-130
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
