항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,015.6","1,125.6","1,318.6","1,235.5","1,370.9",11.0
*내수,,933.5,"1,003.2",945.1,,
*수출,,207.6,315.4,290.4,,
매출원가,924.5,"1,021.5","1,169.3","1,122.9","1,276.1",13.6
매출총이익,91.1,104.2,149.4,112.6,94.8,-15.8
판매비와관리비,69.1,75.7,68.4,70.2,66.2,-5.7
영업이익,22.0,28.5,81.0,42.4,28.7,-32.4
*기타영업손익,,,,,,
영업이익(발표기준),22.0,28.5,81.0,42.4,28.7,-32.4
*[구K-IFRS]영업이익,,,,,,
금융수익,2.3,1.7,4.3,3.8,4.0,3.6
금융원가,3.8,3.5,2.2,2.0,2.2,8.0
기타영업외손익,-41.5,20.2,-10.3,14.4,36.1,150.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-21.1,46.9,72.7,58.6,66.5,13.6
법인세비용,-0.7,15.1,5.8,11.5,7.9,-31.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-20.4,31.8,66.9,47.0,58.6,24.6
중단사업이익,,-4.6,4.2,-1.7,,
*중단사업법인세효과,,,0.5,,,
당기순이익,-20.4,27.2,71.2,45.3,58.6,29.3
기타포괄이익,6.3,-6.9,-4.2,5.4,1.6,-69.9
총포괄이익,-14.2,20.3,67.0,50.7,60.2,18.9
*주당계속사업이익,-45,70,174,112,134,20
*주당순이익,-45,60,185,108,134,24
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-45,70,174,112,134,20
*(지배주주지분)주당순이익,-45,60,185,108,134,24
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
