항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),920.4,946.0,"1,211.1","1,230.0","1,342.5",9.1
*내수,910.7,,"1,201.7","1,201.8",,
*수출,9.7,,9.4,28.2,,
매출원가,511.3,598.1,743.8,739.7,852.6,15.3
매출총이익,409.1,347.9,467.2,490.3,489.9,-0.1
판매비와관리비,396.0,405.2,419.0,424.9,485.9,14.3
영업이익,13.1,-57.3,48.2,65.4,4.0,-93.9
*기타영업손익,,,,,,
영업이익(발표기준),13.1,-57.3,48.2,65.4,4.0,-93.9
*[구K-IFRS]영업이익,,,,,,
금융수익,1.9,2.7,5.0,4.6,9.5,104.9
금융원가,21.0,26.5,41.6,60.2,65.9,9.4
기타영업외손익,-1.0,-0.2,2.9,2.2,4.8,118.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-7.1,-81.4,14.6,12.0,-47.6,-497.4
법인세비용,5.5,4.3,6.7,-1.4,5.9,510.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-12.7,-85.6,7.9,13.4,-53.5,-498.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-12.7,-85.6,7.9,13.4,-53.5,-498.8
기타포괄이익,3.3,-15.2,-13.2,-15.8,15.8,199.7
총포괄이익,-9.4,-100.8,-5.4,-2.4,-37.7,"-1,469.4"
*주당계속사업이익,-248,"-1,621",129,110,-300,-373
*주당순이익,-248,"-1,621",129,110,-300,-373
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-248,"-1,621",129,110,-300,-373
*(지배주주지분)주당순이익,-248,"-1,621",129,110,-300,-373
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
