항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,335.5","3,843.3","3,661.1","3,348.1","5,037.0",50.4
*내수,629.8,,514.7,835.4,,
*수출,"3,705.7",,"3,146.4","2,512.8",,
매출원가,"3,056.2","2,756.1","2,965.7","2,797.0","4,226.6",51.1
매출총이익,"1,279.4","1,087.1",695.4,551.1,810.5,47.0
판매비와관리비,700.2,761.0,773.6,703.1,607.0,-13.7
영업이익,579.1,326.1,-78.1,-152.0,203.5,233.9
*기타영업손익,,,,,,
영업이익(발표기준),579.1,326.1,-78.1,-152.0,203.5,233.9
*[구K-IFRS]영업이익,,,,,,
금융수익,71.3,136.4,113.0,89.6,170.4,90.3
금융원가,137.1,78.6,68.2,167.3,74.3,-55.6
기타영업외손익,-110.8,-47.3,-36.3,"1,097.6",45.3,-95.9
"종속기업,공동지배기업및관계기업관련손익",1.3,17.2,-6.0,9.9,-5.7,-157.4
법인세비용차감전계속사업이익,403.8,353.8,-75.5,877.9,339.3,-61.4
법인세비용,212.0,101.5,-50.9,248.5,-52.4,-121.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,191.9,252.3,-24.6,629.4,391.7,-37.8
중단사업이익,31.7,,,,,
*중단사업법인세효과,-3.3,,,,,
당기순이익,223.5,252.3,-24.6,629.4,391.7,-37.8
기타포괄이익,-12.2,152.3,3.6,-8.5,54.6,743.7
총포괄이익,211.3,404.6,-21.1,620.9,446.3,-28.1
*주당계속사업이익,769,361,163,"3,202",991,-69
*주당순이익,-170,361,163,"3,202",991,-69
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,769,361,163,"3,202",991,-69
*(지배주주지분)주당순이익,-170,361,163,"3,202",991,-69
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
