항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),740.8,789.4,790.5,683.7,796.8,16.6
*내수,678.1,734.3,743.2,648.6,,
*수출,62.7,55.2,47.3,35.1,,
매출원가,570.1,652.8,628.5,517.2,652.0,26.1
매출총이익,170.7,136.6,162.0,166.4,144.8,-13.0
판매비와관리비,120.9,116.9,120.2,112.2,112.9,0.6
영업이익,49.8,19.8,41.8,54.2,31.9,-41.1
*기타영업손익,,,,,,
영업이익(발표기준),49.8,19.8,41.8,54.2,31.9,-41.1
*[구K-IFRS]영업이익,,,,,,
금융수익,17.8,10.0,21.5,24.2,23.8,-1.6
금융원가,8.7,13.6,16.5,13.1,12.2,-6.9
기타영업외손익,3.3,-15.8,0.4,195.7,2.2,-98.9
"종속기업,공동지배기업및관계기업관련손익",9.7,11.6,11.4,-23.2,-14.3,38.3
법인세비용차감전계속사업이익,71.8,12.0,58.6,237.9,31.4,-86.8
법인세비용,16.6,7.4,15.1,54.9,4.2,-92.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,55.1,4.6,43.5,183.0,27.2,-85.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,55.1,4.6,43.5,183.0,27.2,-85.1
기타포괄이익,4.9,-1.3,-1.0,-2.5,8.0,415.4
총포괄이익,60.0,3.3,42.5,180.5,35.2,-80.5
*주당계속사업이익,"1,892",-455,"1,514","7,775",685,-91
*주당순이익,"1,892",-455,"1,514","7,775",685,-91
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,892",-455,"1,514","7,775",685,-91
*(지배주주지분)주당순이익,"1,892",-455,"1,514","7,775",685,-91
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
