항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"10,232.6","10,156.7","11,649.7","13,339.4","15,368.6",15.2
*내수,,,"11,649.7","13,337.6",,
*수출,,,,1.7,,
매출원가,"8,666.4","8,763.7","10,169.8","11,578.3","13,558.0",17.1
매출총이익,"1,566.2","1,392.9","1,479.9","1,761.1","1,810.6",2.8
판매비와관리비,"1,148.7","1,155.7","1,277.8","1,364.0","1,449.3",6.3
영업이익,417.5,237.2,202.1,397.2,361.3,-9.0
*기타영업손익,,,,,,
영업이익(발표기준),417.5,237.2,202.1,397.2,361.3,-9.0
*[구K-IFRS]영업이익,,,,,,
금융수익,232.9,104.9,239.7,421.4,317.4,-24.7
금융원가,101.2,211.1,413.2,519.0,391.2,-24.6
기타영업외손익,-35.0,-60.3,-62.6,-53.5,-99.4,-85.8
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,514.2,70.7,-34.0,246.0,188.1,-23.6
법인세비용,120.6,36.1,45.6,131.2,166.8,27.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,393.6,34.5,-79.6,114.8,21.3,-81.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,393.6,34.5,-79.6,114.8,21.3,-81.4
기타포괄이익,-51.1,-61.5,-3.4,-62.5,22.0,135.2
총포괄이익,342.5,-26.9,-83.0,52.3,43.3,-17.1
*주당계속사업이익,"1,111",105,-236,355,88,-75
*주당순이익,"1,111",105,-236,355,88,-75
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,111",105,-236,355,88,-75
*(지배주주지분)주당순이익,"1,111",105,-236,355,88,-75
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
