항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,295.9","1,719.0","1,818.0","2,050.0","2,339.9",14.1
*내수,"1,302.8","1,105.9","1,114.9",,,
*수출,993.1,613.1,676.9,,,
매출원가,"1,719.1","1,379.3","1,431.5","1,518.3","1,713.7",12.9
매출총이익,576.8,339.7,386.5,531.6,626.2,17.8
판매비와관리비,514.6,457.4,469.8,437.3,459.9,5.2
영업이익,62.2,-117.8,-83.3,94.3,166.2,76.2
*기타영업손익,,,,,,
영업이익(발표기준),62.2,-117.8,-83.3,94.3,166.2,76.2
*[구K-IFRS]영업이익,,,,,,
금융수익,0.8,1.0,0.6,0.2,0.3,57.3
금융원가,50.4,59.4,56.6,48.2,32.5,-32.5
기타영업외손익,-1.1,31.1,18.2,14.6,54.4,272.4
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,11.4,-145.0,-121.1,61.0,188.5,209.0
법인세비용,4.0,-9.0,15.0,-16.7,-36.7,-119.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,7.4,-136.0,-136.1,77.7,225.1,189.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,7.4,-136.0,-136.1,77.7,225.1,189.7
기타포괄이익,4.9,-5.9,-4.4,3.7,-1.3,-135.1
총포괄이익,12.4,-141.9,-140.5,81.4,223.8,174.8
*주당계속사업이익,74,"-1,360","-1,361",388,"1,126",190
*주당순이익,74,"-1,360","-1,361",388,"1,126",190
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,74,"-1,360","-1,361",388,"1,126",190
*(지배주주지분)주당순이익,74,"-1,360","-1,361",388,"1,126",190
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
