항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,668.4","4,572.0","4,775.4","4,457.7","5,313.3",19.2
*내수,"1,985.3","1,947.6","2,024.4","1,949.4",,
*수출,"2,683.1","2,624.4","2,751.0","2,508.3",,
매출원가,"4,019.1","3,981.4","4,144.4","3,936.1","4,579.8",16.4
매출총이익,649.3,590.6,630.9,521.6,733.5,40.6
판매비와관리비,514.2,549.3,545.8,618.2,649.8,5.1
영업이익,135.1,41.2,85.1,-96.6,83.8,186.8
*기타영업손익,,,,,,
영업이익(발표기준),135.1,41.2,85.1,-96.6,83.8,186.8
*[구K-IFRS]영업이익,,,,,,
금융수익,71.0,28.8,33.0,49.7,54.1,8.8
금융원가,73.4,80.4,76.6,100.9,69.9,-30.7
기타영업외손익,-5.4,5.8,20.9,19.4,55.2,185.3
"종속기업,공동지배기업및관계기업관련손익",5.2,-5.1,-7.9,11.5,9.1,-20.9
법인세비용차감전계속사업이익,132.6,-9.7,54.5,-116.9,132.2,213.1
법인세비용,14.3,-2.6,36.6,-37.2,27.2,173.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,118.3,-7.1,17.9,-79.7,105.0,231.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,118.3,-7.1,17.9,-79.7,105.0,231.8
기타포괄이익,-15.8,-46.2,13.5,29.6,100.9,240.8
총포괄이익,102.5,-53.3,31.4,-50.0,206.0,511.6
*주당계속사업이익,601,7,143,-432,511,218
*주당순이익,601,7,143,-432,511,218
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,601,7,143,-432,511,218
*(지배주주지분)주당순이익,601,7,143,-432,511,218
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
