항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,019.7","4,924.4","4,781.7","4,583.2","5,888.8",28.5
*내수,"5,019.7","4,924.4","4,781.7","4,583.2",,
*수출,,,,,,
매출원가,"4,653.9","4,589.6","4,434.1","4,281.6","5,482.0",28.0
매출총이익,365.7,334.9,347.6,301.5,406.8,34.9
판매비와관리비,216.7,240.7,282.8,225.0,206.9,-8.1
영업이익,149.1,94.2,64.8,76.6,199.9,161.1
*기타영업손익,,,,,,
영업이익(발표기준),149.1,94.2,64.8,76.6,199.9,161.1
*[구K-IFRS]영업이익,,,,,,
금융수익,87.2,50.6,50.1,33.6,38.2,13.8
금융원가,172.1,95.4,109.5,77.0,52.8,-31.5
기타영업외손익,5.9,-169.1,-504.0,40.5,17.8,-55.9
"종속기업,공동지배기업및관계기업관련손익",1.8,-2.5,1.1,1.8,1.0,-41.7
법인세비용차감전계속사업이익,71.8,-122.2,-497.4,75.3,204.3,171.1
법인세비용,12.7,19.2,-57.2,29.3,66.4,126.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,59.1,-141.3,-440.3,46.1,137.9,199.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,59.1,-141.3,-440.3,46.1,137.9,199.3
기타포괄이익,197.3,-8.8,9.0,51.7,39.9,-22.8
총포괄이익,256.4,-150.2,-431.2,97.7,177.7,81.9
*주당계속사업이익,213,-479,-951,180,519,188
*주당순이익,213,-479,-951,180,519,188
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,213,-479,-951,180,519,188
*(지배주주지분)주당순이익,213,-479,-951,180,519,188
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
