항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,219.9","2,400.4","2,653.9","2,478.6","2,954.3",19.2
*내수,,,,,,
*수출,,,,,,
매출원가,"1,608.0","1,690.0","1,854.9","1,801.7","2,133.7",18.4
매출총이익,611.9,710.4,799.0,676.9,820.6,21.2
판매비와관리비,393.2,473.8,522.3,475.1,487.1,2.5
영업이익,218.7,236.6,276.7,201.8,333.5,65.2
*기타영업손익,,,,,,
영업이익(발표기준),218.7,236.6,276.7,201.8,333.5,65.2
*[구K-IFRS]영업이익,,,,,,
금융수익,20.8,30.3,25.9,51.5,29.4,-43.0
금융원가,136.9,172.2,141.2,159.0,90.2,-43.2
기타영업외손익,25.0,69.5,-28.7,47.6,134.2,181.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,127.5,164.2,132.7,141.9,406.8,186.6
법인세비용,21.2,-58.9,1.8,42.3,169.1,299.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,106.3,223.1,130.9,99.6,237.6,138.6
중단사업이익,-161.5,-86.4,,,,
*중단사업법인세효과,,,,,,
당기순이익,-55.2,136.7,130.9,99.6,237.6,138.6
기타포괄이익,-103.9,9.0,38.4,-70.6,126.5,279.2
총포괄이익,-159.1,145.7,169.3,29.0,364.2,"1,154.7"
*주당계속사업이익,129,263,163,120,294,145
*주당순이익,-63,162,163,120,294,145
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,129,263,163,120,294,145
*(지배주주지분)주당순이익,-63,162,163,120,294,145
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
