항목,2019/12,2020/06,2020/12,2021/06,2021/12,전년대비
매출액(수익),210.4,211.1,211.8,212.3,213.0,0.4
*내수,,,,,,
*수출,,,,,,
매출원가,,,,,,
매출총이익,210.4,211.1,211.8,212.3,213.0,0.4
판매비와관리비,49.3,49.4,49.5,49.5,49.4,-0.4
영업이익,161.1,161.7,162.3,162.7,163.7,0.6
*기타영업손익,,,,,,
영업이익(발표기준),161.1,161.7,162.3,162.7,163.7,0.6
*[구K-IFRS]영업이익,,,,,,
금융수익,0.2,0.4,0.8,0.5,0.3,-43.7
금융원가,95.1,94.0,95.0,90.4,74.1,-18.0
기타영업외손익,0.0,-0.3,0.1,-0.6,-0.0,97.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,66.2,67.7,68.1,72.2,89.8,24.4
법인세비용,,,,,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,66.2,67.7,68.1,72.2,89.8,24.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,66.2,67.7,68.1,72.2,89.8,24.4
기타포괄이익,,,,,,
총포괄이익,66.2,67.7,68.1,72.2,89.8,24.4
*주당계속사업이익,104,107,108,114,142,25
*주당순이익,104,107,108,114,142,25
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,104,107,108,114,142,25
*(지배주주지분)주당순이익,104,107,108,114,142,25
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
