항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,652.3","2,418.3","2,252.8","2,115.4","2,247.9",6.3
*내수,,,"1,954.3",,,
*수출,,,429.8,,,
매출원가,"2,231.0","2,090.9","1,893.8","1,771.3","1,934.7",9.2
매출총이익,421.3,327.4,359.0,344.1,313.3,-9.0
판매비와관리비,264.4,234.4,230.3,228.3,244.7,7.2
영업이익,156.9,93.0,128.7,115.8,68.6,-40.8
*기타영업손익,,,,,,
영업이익(발표기준),156.9,93.0,128.7,115.8,68.6,-40.8
*[구K-IFRS]영업이익,,,,,,
금융수익,78.9,79.2,168.4,316.3,176.8,-44.1
금융원가,36.5,81.9,41.4,53.5,89.9,68.0
기타영업외손익,19.6,-17.9,60.4,9.6,32.1,234.9
"종속기업,공동지배기업및관계기업관련손익",,4.9,,,,
법인세비용차감전계속사업이익,219.0,77.3,316.1,388.2,187.6,-51.7
법인세비용,44.6,30.9,87.3,84.9,37.9,-55.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,174.4,46.4,228.8,303.2,149.7,-50.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,174.4,46.4,228.8,303.2,149.7,-50.6
기타포괄이익,12.9,-7.0,2.7,4.6,-3.6,-178.5
총포괄이익,187.2,39.4,231.5,307.9,146.1,-52.5
*주당계속사업이익,183,20,276,475,183,-61
*주당순이익,183,20,276,475,183,-61
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,183,20,276,475,183,-61
*(지배주주지분)주당순이익,183,20,276,475,183,-61
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
