항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,183.8","1,146.3","1,330.5","1,087.9","1,133.4",4.2
*내수,,,,,,
*수출,,,,,,
매출원가,914.2,944.7,"1,066.0",914.0,997.1,9.1
매출총이익,269.6,201.6,264.6,173.9,136.3,-21.6
판매비와관리비,169.3,165.5,181.9,170.4,220.6,29.5
영업이익,100.2,36.1,82.7,3.5,-84.3,"-2,521.2"
*기타영업손익,,,,,,
영업이익(발표기준),100.2,36.1,82.7,3.5,-84.3,"-2,521.2"
*[구K-IFRS]영업이익,,,,,,
금융수익,1.0,1.3,3.0,1.2,1.2,3.6
금융원가,12.2,11.5,13.8,11.5,10.9,-5.1
기타영업외손익,-47.3,-7.4,-4.4,-10.2,8.4,182.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,41.8,18.6,67.5,-17.0,-85.6,-403.6
법인세비용,25.9,7.7,8.9,4.8,-15.6,-422.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,15.9,10.8,58.6,-21.8,-70.0,-220.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,15.9,10.8,58.6,-21.8,-70.0,-220.8
기타포괄이익,-3.2,-1.3,2.9,-5.2,27.0,616.5
총포괄이익,12.6,9.5,61.5,-27.1,-43.0,-59.0
*주당계속사업이익,39,26,143,-53,-172,-225
*주당순이익,39,26,143,-53,-172,-225
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,39,26,143,-53,-172,-225
*(지배주주지분)주당순이익,39,26,143,-53,-172,-225
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
