항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,790.6","3,910.3","3,546.9","3,332.8","4,644.2",39.4
*내수,"3,481.6","3,528.1","2,898.4","2,595.3",,
*수출,309.0,382.2,648.5,737.6,,
매출원가,"3,403.8","3,575.9","3,390.5","3,152.7","4,010.9",27.2
매출총이익,386.9,334.4,156.4,180.1,633.3,251.5
판매비와관리비,152.2,161.4,166.2,160.3,212.8,32.7
영업이익,234.6,173.0,-9.8,19.8,420.5,"2,020.3"
*기타영업손익,,,,,,
영업이익(발표기준),234.6,173.0,-9.8,19.8,420.5,"2,020.3"
*[구K-IFRS]영업이익,,,,,,
금융수익,64.5,67.7,60.4,105.7,153.8,45.5
금융원가,0.6,29.0,14.9,16.3,47.4,191.3
기타영업외손익,4.3,-1.5,16.6,-10.9,45.8,521.9
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,302.8,210.2,52.3,98.4,572.7,481.9
법인세비용,69.4,53.6,14.7,18.3,134.9,638.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,233.5,156.6,37.5,80.2,437.8,446.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,233.5,156.6,37.5,80.2,437.8,446.2
기타포괄이익,6.3,-12.0,-4.8,2.9,16.7,482.9
총포괄이익,239.8,144.5,32.7,83.0,454.5,447.5
*주당계속사업이익,"10,500","7,164","1,726","3,700","20,212",446
*주당순이익,"10,500","7,164","1,726","3,700","20,212",446
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"10,500","7,164","1,726","3,700","20,212",446
*(지배주주지분)주당순이익,"10,500","7,164","1,726","3,700","20,212",446
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
