항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,500.6","5,560.1","5,810.8","5,211.1","6,277.3",20.5
*내수,,,"2,113.1",,,
*수출,,,"1,581.3",,,
매출원가,"5,072.3","5,280.4","5,330.2","4,751.8","5,663.5",19.2
매출총이익,428.3,279.8,480.6,459.4,613.8,33.6
판매비와관리비,488.0,528.3,516.3,489.9,537.9,9.8
영업이익,-59.7,-248.5,-35.7,-30.6,76.0,348.5
*기타영업손익,,,,,,
영업이익(발표기준),-59.7,-248.5,-35.7,-30.6,76.0,348.5
*[구K-IFRS]영업이익,,,,,,
금융수익,22.5,24.9,21.6,9.5,11.9,25.0
금융원가,132.9,146.9,146.8,136.6,125.8,-8.0
기타영업외손익,91.6,-280.9,-74.6,88.0,-94.4,-207.3
"종속기업,공동지배기업및관계기업관련손익",42.0,25.1,5.4,6.6,-9.1,-238.7
법인세비용차감전계속사업이익,-36.5,-626.4,-230.2,-63.1,-141.5,-124.2
법인세비용,18.4,9.5,-12.5,21.4,15.4,-28.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-54.9,-636.0,-217.7,-84.4,-156.8,-85.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-54.9,-636.0,-217.7,-84.4,-156.8,-85.7
기타포괄이익,368.7,-48.7,10.4,14.9,14.2,-4.9
총포괄이익,313.9,-684.7,-207.3,-69.6,-142.7,-105.1
*주당계속사업이익,-139,"-2,751",-957,-216,"-1,118",-418
*주당순이익,-139,"-2,751",-957,-216,"-1,118",-418
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-139,"-2,751",-957,-216,"-1,118",-418
*(지배주주지분)주당순이익,-139,"-2,751",-957,-216,"-1,118",-418
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
