항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),355.9,335.9,561.6,66.2,186.1,181.1
*내수,,,561.6,,,
*수출,,,,,,
매출원가,311.9,316.1,518.5,54.9,135.2,146.1
매출총이익,43.9,19.8,43.0,11.3,51.0,351.4
판매비와관리비,75.1,83.3,43.8,27.6,68.8,149.4
영업이익,-31.1,-63.5,-0.8,-16.3,-17.9,-9.5
*기타영업손익,,,,,,
영업이익(발표기준),-31.1,-63.5,-0.8,-16.3,-17.9,-9.5
*[구K-IFRS]영업이익,,,,,,
금융수익,0.9,4.8,21.7,171.9,330.5,92.3
금융원가,7.2,19.8,59.0,46.5,158.3,240.1
기타영업외손익,11.2,-35.7,-4.2,-4.0,-62.0,"-1,460.2"
"종속기업,공동지배기업및관계기업관련손익",,,3.8,25.4,-17.4,-168.7
법인세비용차감전계속사업이익,-26.2,-114.2,-38.5,130.5,75.0,-42.5
법인세비용,1.2,-1.7,1.9,6.5,-23.6,-462.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-27.4,-112.5,-40.4,124.0,98.6,-20.5
중단사업이익,-1.6,-8.6,-7.6,-11.8,-20.8,-76.4
*중단사업법인세효과,,,,,,
당기순이익,-29.0,-121.1,-48.1,112.2,77.8,-30.7
기타포괄이익,5.4,-2.0,-3.0,-3.2,,
총포괄이익,-23.6,-123.1,-51.1,109.0,77.8,-28.6
*주당계속사업이익,,-488,-164,296,151,-49
*주당순이익,-145,-526,-195,269,119,-56
*희석주당계속사업이익,,,,290,122,-58
*희석주당순이익,,,,263,90,-66
*(지배주주지분)주당계속사업이익,,-488,-164,296,151,-49
*(지배주주지분)주당순이익,-145,-526,-195,269,119,-56
*(지배주주지분)희석주당계속사업이익,,,,290,122,-58
*(지배주주지분)희석주당순이익,,,,263,90,-66
