항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,156.1","1,571.7","2,361.8","2,379.6","3,567.4",49.9
*내수,,"1,538.2","2,361.0","2,296.0",,
*수출,,33.5,1.0,84.0,,
매출원가,"1,054.5","1,323.7","2,137.4","2,038.8","3,156.5",54.8
매출총이익,101.6,248.1,224.4,340.8,410.9,20.6
판매비와관리비,83.3,136.6,176.1,188.6,202.8,7.5
영업이익,18.3,111.4,48.2,152.2,208.0,36.7
*기타영업손익,,,,,,
영업이익(발표기준),18.3,111.4,48.2,152.2,208.0,36.7
*[구K-IFRS]영업이익,,,,,,
금융수익,7.3,11.0,12.6,13.6,15.6,15.3
금융원가,16.8,57.1,5.6,3.9,8.4,114.4
기타영업외손익,6.9,-8.0,-16.6,-24.3,23.6,197.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,15.8,57.4,38.6,137.5,238.9,73.8
법인세비용,-1.2,0.2,-0.0,-0.1,22.2,"17,659.0"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,17.0,57.2,38.6,137.6,216.8,57.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,17.0,57.2,38.6,137.6,216.8,57.5
기타포괄이익,8.6,0.8,-1.1,-3.3,-2.4,29.1
총포괄이익,25.6,58.0,37.5,134.3,214.4,59.7
*주당계속사업이익,174,582,394,"1,401","2,208",58
*주당순이익,174,582,394,"1,401","2,208",58
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,174,582,394,"1,401","2,208",58
*(지배주주지분)주당순이익,174,582,394,"1,401","2,208",58
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
