항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
순이자이익,211.5,258.8,242.2,257.2,589.2,129.0
순수수료이익,"1,701.3","1,753.8","1,730.0","1,925.8","3,292.6",71.0
금융상품관련이익,465.5,302.1,312.9,828.7,668.0,-19.4
위험회피회계파생상품관련이익,,,,,,
외환거래(환율변동)손익,-1.6,2.8,-6.5,45.4,-123.8,-372.6
금융자산관련이익,-68.2,-48.0,9.3,-71.4,14.0,119.6
기타영업이익,19.0,32.9,48.3,10.1,28.5,182.8
순영업이익,"2,327.5","2,302.3","2,336.1","2,995.8","4,468.5",49.2
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"1,899.6","1,931.1","1,960.7","2,330.9","2,986.1",28.1
영업이익,427.9,371.2,375.4,664.9,"1,482.4",123.0
영업외수익,73.1,199.6,196.3,550.3,906.9,64.8
영업외비용,80.3,127.9,47.3,229.0,73.3,-68.0
법인세비용차감전계속사업이익,420.7,442.8,524.4,986.3,"2,316.1",134.8
법인세비용,57.4,99.3,22.0,226.6,555.0,144.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,363.3,343.5,502.4,759.7,"1,761.1",131.8
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,363.3,343.5,502.4,759.7,"1,761.1",131.8
기타포괄이익,-56.9,11.6,30.8,-21.2,-0.8,96.3
총포괄이익,306.5,355.1,533.2,738.4,"1,760.3",138.4
*주당계속사업이익,447,411,681,"1,162","2,669",130
*주당순이익,447,411,681,"1,162","2,669",130
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,447,411,681,"1,162","2,669",130
*(지배주주지분)주당순이익,447,411,681,"1,162","2,669",130
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
