항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,012.5","2,094.8","2,033.6","2,013.0","2,385.5",18.5
*내수,,,,,,
*수출,,,,,,
매출원가,"1,668.2","1,782.6","1,730.4","1,720.5","2,125.6",23.5
매출총이익,344.2,312.2,303.3,292.5,259.9,-11.2
판매비와관리비,292.5,311.0,306.9,340.3,347.9,2.2
영업이익,51.7,1.2,-3.6,-47.8,-88.0,-84.0
*기타영업손익,,,,,,
영업이익(발표기준),51.7,1.2,-3.6,-47.8,-88.0,-84.0
*[구K-IFRS]영업이익,,,,,,
금융수익,1.6,1.7,3.0,6.9,15.3,120.4
금융원가,5.3,14.7,36.3,19.5,23.2,18.7
기타영업외손익,-3.1,1.7,-15.3,-29.1,-162.6,-459.5
"종속기업,공동지배기업및관계기업관련손익",-10.6,-35.1,29.7,130.9,-52.8,-140.3
법인세비용차감전계속사업이익,34.4,-45.2,-22.6,41.4,-311.3,-851.6
법인세비용,-8.6,-6.2,0.5,-3.2,-67.4,"-1,985.6"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,43.0,-39.0,-23.1,44.6,-243.9,-646.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,43.0,-39.0,-23.1,44.6,-243.9,-646.4
기타포괄이익,-15.4,-12.7,20.7,293.2,-18.7,-106.4
총포괄이익,27.7,-51.7,-2.4,337.8,-262.6,-177.7
*주당계속사업이익,410,-372,-220,436,"-2,412",-653
*주당순이익,410,-372,-220,436,"-2,412",-653
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,410,-372,-220,436,"-2,412",-653
*(지배주주지분)주당순이익,410,-372,-220,436,"-2,412",-653
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
