항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"15,702.3","16,488.2","15,547.4","15,968.4","19,977.1",25.1
*내수,,"8,703.0","7,426.0","8,952.0",,
*수출,,"7,785.0","8,122.0","7,016.0",,
매출원가,"14,471.7","15,244.5","14,556.5","14,674.4","18,729.3",27.6
매출총이익,"1,230.6","1,243.7",990.9,"1,294.1","1,247.8",-3.6
판매비와관리비,734.6,749.1,658.7,727.6,853.1,17.3
영업이익,496.0,494.6,332.2,566.4,394.6,-30.3
*기타영업손익,,,,,,
영업이익(발표기준),496.0,494.6,332.2,566.4,394.6,-30.3
*[구K-IFRS]영업이익,,,,,,
금융수익,201.4,119.8,104.8,358.9,88.1,-75.4
금융원가,522.7,539.5,564.7,565.5,367.1,-35.1
기타영업외손익,-100.2,-88.8,190.4,-409.7,115.5,128.2
"종속기업,공동지배기업및관계기업관련손익",-164.7,,,,-5.1,
법인세비용차감전계속사업이익,-90.2,-13.9,62.7,-49.9,226.0,553.3
법인세비용,11.3,9.3,186.2,-79.8,-25.6,68.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-101.4,-23.2,-123.5,29.9,251.6,740.9
중단사업이익,-354.0,-35.5,-2.7,-3.1,37.8,"1,326.8"
*중단사업법인세효과,9.6,,,,,
당기순이익,-455.4,-58.7,-126.3,26.8,289.4,978.2
기타포괄이익,29.3,-143.4,37.9,455.9,17.6,-96.1
총포괄이익,-426.1,-202.1,-88.4,482.8,307.0,-36.4
*주당계속사업이익,-13,-1,-14,4,29,625
*주당순이익,-47,-3,-14,3,33,"1,000"
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-13,-1,-14,4,29,625
*(지배주주지분)주당순이익,-47,-3,-14,3,33,"1,000"
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
