항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),403.8,510.5,782.5,"1,271.4","1,412.5",11.1
*내수,,362.1,,"1,122.8",,
*수출,,148.4,,148.7,,
매출원가,334.6,418.6,588.9,926.8,"1,100.0",18.7
매출총이익,69.1,91.8,193.6,344.6,312.5,-9.3
판매비와관리비,33.9,76.1,167.9,304.9,339.2,11.2
영업이익,35.2,15.7,25.7,39.7,-26.7,-167.3
*기타영업손익,,,,,,
영업이익(발표기준),35.2,15.7,25.7,39.7,-26.7,-167.3
*[구K-IFRS]영업이익,,,,,,
금융수익,2.6,73.2,320.1,131.2,364.3,177.7
금융원가,20.0,208.4,412.4,466.2,137.1,-70.6
기타영업외손익,10.7,-100.7,447.2,1.9,-40.4,"-2,183.9"
"종속기업,공동지배기업및관계기업관련손익",,,-211.3,-97.8,-251.9,-157.5
법인세비용차감전계속사업이익,28.5,-220.1,169.2,-391.2,-91.8,76.5
법인세비용,-11.8,29.1,-14.0,-64.5,33.2,151.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,40.3,-249.2,183.3,-326.7,-125.0,61.7
중단사업이익,-16.9,-71.9,,,,
*중단사업법인세효과,,,,,,
당기순이익,23.4,-321.1,183.3,-326.7,-125.0,61.7
기타포괄이익,-3.8,-138.2,-250.5,68.3,-69.2,-201.4
총포괄이익,19.6,-459.3,-67.3,-258.4,-194.2,24.8
*주당계속사업이익,202,-490,-79,-274,-93,66
*주당순이익,117,-632,-79,-274,-93,66
*희석주당계속사업이익,,,-18,,,
*희석주당순이익,,,-18,,,
*(지배주주지분)주당계속사업이익,202,-490,-79,-274,-93,66
*(지배주주지분)주당순이익,117,-632,-79,-274,-93,66
*(지배주주지분)희석주당계속사업이익,,,-18,,,
*(지배주주지분)희석주당순이익,,,-18,,,
