항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,457.4","2,141.2","2,025.5","1,463.8","1,401.8",-4.2
*내수,,"2,141.2","2,044.6","1,463.8",,
*수출,,,,,,
매출원가,903.9,845.0,894.0,673.4,639.0,-5.1
매출총이익,"1,553.4","1,296.2","1,131.5",790.4,762.8,-3.5
판매비와관리비,"1,099.8","1,097.1","1,001.6",752.8,755.2,0.3
영업이익,453.7,199.1,129.9,37.6,7.5,-79.9
*기타영업손익,,,,,,
영업이익(발표기준),453.7,199.1,129.9,37.6,7.5,-79.9
*[구K-IFRS]영업이익,,,,,,
금융수익,59.9,75.1,80.9,56.1,79.5,41.6
금융원가,27.3,36.6,22.0,39.6,19.2,-51.4
기타영업외손익,1.3,22.6,-12.7,-18.4,-16.5,10.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,487.6,260.2,176.1,35.7,51.3,43.7
법인세비용,67.4,74.7,81.4,64.3,120.7,87.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,420.1,185.6,94.7,-28.7,-69.4,-142.4
중단사업이익,,,-20.3,-6.4,,
*중단사업법인세효과,,,,,,
당기순이익,420.1,185.6,74.4,-35.0,-69.4,-98.3
기타포괄이익,-14.7,-2.9,-12.3,12.0,22.7,88.9
총포괄이익,405.4,182.7,62.1,-23.0,-46.7,-103.2
*주당계속사업이익,"1,851",468,-176,-781,-990,-27
*주당순이익,"1,851",468,-268,-807,-990,-23
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,851",468,-176,-781,-990,-27
*(지배주주지분)주당순이익,"1,851",468,-268,-807,-990,-23
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
