항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,745.2","1,584.3","1,924.6","1,905.0","2,134.9",12.1
*내수,"1,745.2","1,584.3","1,924.6","1,905.1",,
*수출,,,,,,
매출원가,"1,411.3","1,283.0","1,601.4","1,567.5","1,807.4",15.3
매출총이익,334.0,301.3,323.2,337.6,327.4,-3.0
판매비와관리비,274.5,243.2,265.0,245.7,278.8,13.4
영업이익,59.5,58.1,58.1,91.8,48.6,-47.0
*기타영업손익,,,,,,
영업이익(발표기준),59.5,58.1,58.1,91.8,48.6,-47.0
*[구K-IFRS]영업이익,,,,,,
금융수익,15.8,21.8,19.2,11.2,14.2,26.5
금융원가,17.2,24.9,30.6,22.0,19.9,-9.6
기타영업외손익,4.1,-9.6,11.0,14.1,9.3,-34.2
"종속기업,공동지배기업및관계기업관련손익",16.8,2.9,7.2,-1.7,11.0,740.1
법인세비용차감전계속사업이익,78.9,48.3,64.9,93.4,63.2,-32.3
법인세비용,28.2,11.1,17.7,25.7,18.0,-30.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,50.7,37.1,47.3,67.7,45.2,-33.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,50.7,37.1,47.3,67.7,45.2,-33.2
기타포괄이익,-11.8,-3.9,-4.7,5.3,5.3,-0.2
총포괄이익,38.9,33.3,42.6,73.0,50.5,-30.8
*주당계속사업이익,208,160,182,278,183,-34
*주당순이익,208,160,182,278,183,-34
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,208,160,182,278,183,-34
*(지배주주지분)주당순이익,208,160,182,278,183,-34
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
