항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,450.5","4,831.3","4,659.3","4,658.4","4,956.3",6.4
*내수,,,"1,831.4","2,179.0",,
*수출,,,"2,828.0","2,479.4",,
매출원가,"2,833.6","4,015.7","3,876.2","3,897.4","4,079.9",4.7
매출총이익,616.9,815.6,783.1,761.0,876.4,15.2
판매비와관리비,396.6,509.1,506.9,558.2,623.4,11.7
영업이익,220.3,306.6,276.2,202.8,253.0,24.8
*기타영업손익,,,,,,
영업이익(발표기준),220.3,306.6,276.2,202.8,253.0,24.8
*[구K-IFRS]영업이익,,,,,,
금융수익,50.7,61.5,49.3,56.3,54.1,-3.8
금융원가,54.0,95.9,67.5,122.1,90.2,-26.1
기타영업외손익,16.3,-50.2,-22.5,-4.2,25.8,720.2
"종속기업,공동지배기업및관계기업관련손익",25.1,,,,,
법인세비용차감전계속사업이익,258.4,222.0,235.5,132.7,242.6,82.8
법인세비용,116.3,66.4,104.5,74.5,87.1,16.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,142.1,155.7,131.0,58.2,155.5,167.2
중단사업이익,0.0,-6.9,-0.1,-1.0,,
*중단사업법인세효과,,,,,,
당기순이익,142.1,148.8,130.9,57.2,155.5,171.9
기타포괄이익,-61.8,1.2,8.7,36.3,24.5,-32.5
총포괄이익,80.3,150.0,139.6,93.5,180.0,92.6
*주당계속사업이익,,,,,492,
*주당순이익,416,435,374,162,492,204
*희석주당계속사업이익,,,,,,
*희석주당순이익,413,434,372,,,
*(지배주주지분)주당계속사업이익,,,,,492,
*(지배주주지분)주당순이익,416,435,374,162,492,204
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,413,434,372,,,
