항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"11,982.7","12,625.2","10,293.5","9,203.0","10,825.7",17.6
*내수,,,"4,025.3","4,113.8",,
*수출,,,"6,268.2","5,089.2",,
매출원가,"10,689.1","11,305.5","9,282.2","7,970.1","9,951.7",24.9
매출총이익,"1,293.6","1,319.6","1,011.2","1,233.0",874.0,-29.1
판매비와관리비,"1,028.0",976.0,962.5,834.3,809.1,-3.0
영업이익,265.6,343.6,48.7,398.7,64.9,-83.7
*기타영업손익,,,,,,
영업이익(발표기준),265.6,343.6,48.7,398.7,64.9,-83.7
*[구K-IFRS]영업이익,,,,,,
금융수익,32.4,44.7,33.1,74.2,60.0,-19.1
금융원가,99.0,124.2,126.2,159.3,115.6,-27.4
기타영업외손익,69.2,-27.1,21.4,668.6,6.8,-99.0
"종속기업,공동지배기업및관계기업관련손익",8.9,7.9,38.7,44.6,6.5,-85.5
법인세비용차감전계속사업이익,277.0,244.9,15.6,"1,026.7",22.5,-97.8
법인세비용,64.1,-1.3,18.5,200.4,-12.4,-106.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,212.9,246.2,-2.9,826.3,35.0,-95.8
중단사업이익,18.7,-56.3,,,,
*중단사업법인세효과,5.8,-12.9,,,,
당기순이익,231.6,189.9,-2.9,826.3,35.0,-95.8
기타포괄이익,-35.9,-49.8,-14.3,4.3,31.2,617.9
총포괄이익,195.7,140.1,-17.3,830.6,66.1,-92.0
*주당계속사업이익,738,732,-9,"2,497",111,-96
*주당순이익,681,561,-9,"2,497",111,-96
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,738,732,-9,"2,497",111,-96
*(지배주주지분)주당순이익,681,561,-9,"2,497",111,-96
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
