항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
영업수익,"91,167.6","98,925.0","106,699.2","113,009.9","109,155.4",-3.4
영업비용,"89,411.2","97,489.1","104,200.8","111,087.3","107,120.2",-3.6
영업이익,"1,756.5","1,435.8","2,498.5","1,922.6","2,035.2",5.9
영업외수익,2.4,10.0,6.6,10.0,5.4,-45.3
영업외비용,24.4,101.5,34.8,30.0,35.0,16.5
법인세비용차감전계속사업이익,"1,734.5","1,344.3","2,470.2","1,902.5","2,005.6",5.4
법인세비용,404.4,314.9,583.1,482.0,472.2,-2.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,"1,330.1","1,029.4","1,887.1","1,420.5","1,533.5",8.0
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,"1,330.1","1,029.4","1,887.1","1,420.5","1,533.5",8.0
기타포괄이익,-339.6,160.0,800.2,215.4,-297.3,-238.0
총포괄이익,990.5,"1,189.4","2,687.3","1,635.9","1,236.2",-24.4
*주당계속사업이익,"1,068",810,"1,550","1,252","1,423",14
*주당순이익,"1,068",810,"1,550","1,252","1,423",14
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,068",810,"1,550","1,252","1,423",14
*(지배주주지분)주당순이익,"1,068",810,"1,550","1,252","1,423",14
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
