항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"11,415.7","11,802.2","12,382.5","12,437.7","13,381.8",7.6
*내수,,,,,,
*수출,,,,,,
매출원가,"8,944.6","9,386.3","9,795.9","9,860.6","10,639.3",7.9
매출총이익,"2,471.1","2,415.9","2,586.7","2,577.1","2,742.5",6.4
판매비와관리비,"2,113.7","2,076.5","2,168.6","2,111.2","2,293.2",8.6
영업이익,357.4,339.4,418.0,465.9,449.4,-3.5
*기타영업손익,,,,,,
영업이익(발표기준),357.4,339.4,418.0,465.9,449.4,-3.5
*[구K-IFRS]영업이익,,,,,,
금융수익,47.3,41.9,50.3,242.8,86.1,-64.5
금융원가,40.0,41.4,40.0,72.3,182.8,152.7
기타영업외손익,-31.2,-25.9,-60.3,-6.2,-8.3,-32.5
"종속기업,공동지배기업및관계기업관련손익",,-0.1,-0.4,-0.6,-1.1,-79.1
법인세비용차감전계속사업이익,333.5,314.0,367.7,629.5,343.3,-45.5
법인세비용,102.7,94.2,141.1,173.5,87.9,-49.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,230.8,219.7,226.6,456.0,255.4,-44.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,230.8,219.7,226.6,456.0,255.4,-44.0
기타포괄이익,-30.4,-24.1,14.7,34.4,36.1,4.9
총포괄이익,200.4,195.6,241.2,490.5,291.5,-40.6
*주당계속사업이익,572,551,582,"1,119",585,-48
*주당순이익,572,551,582,"1,119",585,-48
*희석주당계속사업이익,,,,,584,
*희석주당순이익,,,,,584,
*(지배주주지분)주당계속사업이익,572,551,582,"1,119",585,-48
*(지배주주지분)주당순이익,572,551,582,"1,119",585,-48
*(지배주주지분)희석주당계속사업이익,,,,,584,
*(지배주주지분)희석주당순이익,,,,,584,
