항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,464.5","2,342.2","2,170.2","2,214.8","3,311.8",49.5
*내수,,,"2,170.2","2,214.8",,
*수출,,,,,,
매출원가,"1,989.9","1,901.2","1,875.8","1,812.8","2,508.9",38.4
매출총이익,474.5,441.0,294.5,402.0,802.9,99.7
판매비와관리비,412.1,408.6,415.5,403.9,417.8,3.4
영업이익,62.5,32.3,-121.0,-2.0,385.1,"19,767.5"
*기타영업손익,,,,,,
영업이익(발표기준),62.5,32.3,-121.0,-2.0,385.1,"19,767.5"
*[구K-IFRS]영업이익,,,,,,
금융수익,203.3,56.7,14.3,11.1,21.3,92.1
금융원가,224.3,62.4,35.7,338.7,156.0,-54.0
기타영업외손익,-5.5,-21.4,-112.3,-29.8,29.8,200.0
"종속기업,공동지배기업및관계기업관련손익",5.2,4.9,3.8,5.5,5.9,6.8
법인세비용차감전계속사업이익,41.2,10.1,-251.0,-353.8,286.1,180.9
법인세비용,6.5,0.4,-4.0,-5.9,-5.6,3.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,34.6,9.7,-247.0,-348.0,291.8,183.8
중단사업이익,15.3,0.9,9.1,-0.0,,
*중단사업법인세효과,,,,,,
당기순이익,49.9,10.6,-237.9,-348.0,291.8,183.8
기타포괄이익,-13.1,2.7,26.0,0.1,-6.6,"-12,894.0"
총포괄이익,36.8,13.3,-212.0,-347.9,285.2,182.0
*주당계속사업이익,66,-7,-305,-128,531,515
*주당순이익,101,-5,-284,-128,531,515
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,66,-7,-305,-128,531,515
*(지배주주지분)주당순이익,101,-5,-284,-128,531,515
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
