항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,376.6","1,351.9","1,320.4","1,277.6","1,322.4",3.5
*내수,,,"1,320.4","1,277.6",,
*수출,,,,,,
매출원가,853.1,867.6,863.9,867.8,852.0,-1.8
매출총이익,523.4,484.3,456.5,409.8,470.3,14.8
판매비와관리비,447.4,415.1,435.5,409.4,419.7,2.5
영업이익,76.0,69.2,21.0,0.4,50.6,"12,524.7"
*기타영업손익,,,,,,
영업이익(발표기준),76.0,69.2,21.0,0.4,50.6,"12,524.7"
*[구K-IFRS]영업이익,,,,,,
금융수익,2.7,3.5,3.6,3.1,4.7,53.7
금융원가,28.3,29.0,32.2,30.7,22.0,-28.3
기타영업외손익,-14.0,-21.1,27.9,33.4,187.7,461.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,36.4,22.6,20.3,6.2,221.0,"3,475.7"
법인세비용,7.6,15.0,7.7,5.7,63.6,"1,023.2"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,28.8,7.6,12.6,0.5,157.4,"30,510.9"
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,28.8,7.6,12.6,0.5,157.4,"30,510.9"
기타포괄이익,-4.4,2.8,9.2,-3.6,3.5,198.1
총포괄이익,24.4,10.4,21.8,-3.1,160.9,"5,342.3"
*주당계속사업이익,146,33,65,4,827,"20,575"
*주당순이익,146,33,65,4,827,"20,575"
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,146,33,65,4,827,"20,575"
*(지배주주지분)주당순이익,146,33,65,4,827,"20,575"
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
