항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),917.6,808.6,752.3,637.7,795.8,24.8
*내수,710.1,,543.9,451.1,,
*수출,207.4,,208.4,186.6,,
매출원가,800.3,734.4,697.5,564.3,696.2,23.4
매출총이익,117.3,74.2,54.8,73.4,99.6,35.7
판매비와관리비,74.6,85.5,95.6,86.4,87.9,1.7
영업이익,42.6,-11.3,-40.8,-13.0,11.7,190.1
*기타영업손익,,,,,,
영업이익(발표기준),42.6,-11.3,-40.8,-13.0,11.7,190.1
*[구K-IFRS]영업이익,,,,,,
금융수익,81.9,83.7,94.3,86.8,85.5,-1.5
금융원가,3.2,3.2,2.8,2.5,2.3,-6.9
기타영업외손익,-0.7,-6.7,4.7,-13.2,-33.0,-150.5
"종속기업,공동지배기업및관계기업관련손익",19.3,17.7,9.6,-1.1,-60.6,"-5,206.9"
법인세비용차감전계속사업이익,139.9,80.2,65.1,57.0,1.3,-97.8
법인세비용,30.0,16.9,14.7,3.1,26.1,738.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,109.9,63.3,50.4,53.9,-24.8,-146.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,109.9,63.3,50.4,53.9,-24.8,-146.0
기타포괄이익,-10.6,1.4,4.6,-10.6,2.9,126.9
총포괄이익,99.2,64.7,55.0,43.3,-21.9,-150.7
*주당계속사업이익,"1,398",781,593,673,-310,-146
*주당순이익,"1,398",781,593,673,-310,-146
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,398",781,593,673,-310,-146
*(지배주주지분)주당순이익,"1,398",781,593,673,-310,-146
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
