항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,656.9","6,086.5","5,729.5","5,620.1","7,128.7",26.8
*내수,,,"6,054.3",,,
*수출,,,159.7,,,
매출원가,"5,007.2","5,079.4","4,822.8","4,818.8","6,060.8",25.8
매출총이익,649.7,"1,007.1",906.6,801.3,"1,067.9",33.3
판매비와관리비,616.6,649.8,698.4,706.0,766.1,8.5
영업이익,33.1,357.3,208.2,95.4,301.8,216.4
*기타영업손익,,,,,,
영업이익(발표기준),33.1,357.3,208.2,95.4,301.8,216.4
*[구K-IFRS]영업이익,,,,,,
금융수익,4.6,2.9,3.0,3.3,1.6,-50.9
금융원가,68.0,58.6,50.0,39.2,28.1,-28.3
기타영업외손익,16.5,-2.8,113.4,-2.2,-1.5,34.1
"종속기업,공동지배기업및관계기업관련손익",-0.2,,,,,
법인세비용차감전계속사업이익,-13.9,298.8,274.6,57.3,273.9,378.1
법인세비용,-7.2,12.0,57.7,11.8,64.2,442.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-6.8,286.8,216.9,45.4,209.6,361.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-6.8,286.8,216.9,45.4,209.6,361.3
기타포괄이익,-2.6,2.2,-11.7,-10.3,-17.8,-73.8
총포괄이익,-9.4,288.9,205.3,35.2,191.8,445.1
*주당계속사업이익,,315,270,43,247,474
*주당순이익,,315,270,43,247,474
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,,315,270,43,247,474
*(지배주주지분)주당순이익,,315,270,43,247,474
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
