항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,669.8","5,264.4","6,330.5","5,920.5","5,959.5",0.7
*내수,,,,"5,920.5",,
*수출,,,,,,
매출원가,"4,088.2","4,685.3","5,627.9","5,195.6","5,176.7",-0.4
매출총이익,581.6,579.1,702.6,725.0,782.7,8.0
판매비와관리비,435.1,437.5,493.2,479.1,505.0,5.4
영업이익,146.5,141.6,209.4,245.9,277.8,12.9
*기타영업손익,,,,,,
영업이익(발표기준),146.5,141.6,209.4,245.9,277.8,12.9
*[구K-IFRS]영업이익,,,,,,
금융수익,48.5,62.2,52.9,88.5,43.1,-51.3
금융원가,148.0,167.5,218.4,237.1,190.9,-19.5
기타영업외손익,-25.0,-9.0,-66.4,18.5,-130.0,-801.3
"종속기업,공동지배기업및관계기업관련손익",-181.1,143.7,24.6,34.2,17.6,-48.6
법인세비용차감전계속사업이익,-159.0,171.1,2.2,150.0,17.5,-88.3
법인세비용,-105.8,-6.9,88.9,16.0,21.1,31.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-53.2,178.0,-86.7,134.0,-3.6,-102.7
중단사업이익,-40.3,-20.0,,,,
*중단사업법인세효과,-0.7,,,,,
당기순이익,-93.5,158.0,-86.7,134.0,-3.6,-102.7
기타포괄이익,-36.5,-89.1,-63.8,-2.3,-61.2,"-2,600.1"
총포괄이익,-130.0,69.0,-150.5,131.7,-64.8,-149.2
*주당계속사업이익,-203,510,-244,376,-20,-105
*주당순이익,-318,461,-244,376,-20,-105
*희석주당계속사업이익,,,,368,,
*희석주당순이익,,,,368,,
*(지배주주지분)주당계속사업이익,-203,510,-244,376,-20,-105
*(지배주주지분)주당순이익,-318,461,-244,376,-20,-105
*(지배주주지분)희석주당계속사업이익,,,,368,,
*(지배주주지분)희석주당순이익,,,,368,,
