항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,456.4","1,619.2","1,993.9","1,723.1","2,155.7",25.1
*내수,"1,456.4",,"1,993.9","1,723.1",,
*수출,,,,,,
매출원가,701.4,850.9,959.9,925.3,926.9,0.2
매출총이익,755.0,768.3,"1,033.9",797.8,"1,228.8",54.0
판매비와관리비,497.4,665.0,814.6,946.4,"1,151.4",21.7
영업이익,257.6,103.3,219.4,-148.6,77.4,152.1
*기타영업손익,,,,,,
영업이익(발표기준),257.6,103.3,219.4,-148.6,77.4,152.1
*[구K-IFRS]영업이익,,,,,,
금융수익,5.8,4.6,25.2,3.4,3.7,10.1
금융원가,0.9,2.0,2.8,2.4,1.3,-46.1
기타영업외손익,-23.0,-49.1,-33.5,-18.2,4.4,124.4
"종속기업,공동지배기업및관계기업관련손익",3.7,3.6,3.4,-3.4,3.3,197.3
법인세비용차감전계속사업이익,243.2,60.4,211.6,-169.1,87.5,151.8
법인세비용,62.6,37.1,100.0,-20.1,27.2,235.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,180.6,23.3,111.6,-149.0,60.3,140.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,180.6,23.3,111.6,-149.0,60.3,140.5
기타포괄이익,1.2,-3.4,-9.3,-3.9,-1.4,64.1
총포괄이익,181.8,19.9,102.3,-152.9,58.9,138.5
*주당계속사업이익,"1,477",199,921,"-1,212",494,141
*주당순이익,"1,477",199,921,"-1,212",494,141
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,477",199,921,"-1,212",494,141
*(지배주주지분)주당순이익,"1,477",199,921,"-1,212",494,141
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
