항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,606.5","5,039.1","5,174.7","5,618.5","5,601.3",-0.3
*내수,,,,,,
*수출,,,,,,
매출원가,"2,344.2","2,487.5","2,900.5","3,234.3","3,406.9",5.3
매출총이익,"2,262.3","2,551.6","2,274.2","2,384.1","2,194.4",-8.0
판매비와관리비,"2,008.7","2,268.1","2,287.9","2,317.8","2,749.7",18.6
영업이익,253.6,283.4,-13.7,66.3,-555.4,-937.3
*기타영업손익,,,,,,
영업이익(발표기준),253.6,283.4,-13.7,66.3,-555.4,-937.3
*[구K-IFRS]영업이익,,,,,,
금융수익,2.5,5.0,4.3,4.2,6.0,43.6
금융원가,37.5,35.9,52.3,100.5,873.8,769.3
기타영업외손익,-14.4,-88.2,-164.6,-67.3,11.0,116.4
"종속기업,공동지배기업및관계기업관련손익",,,,,-0.0,
법인세비용차감전계속사업이익,204.2,164.4,-226.3,-97.2,"-1,412.1","-1,352.1"
법인세비용,5.8,37.2,-91.9,33.0,-402.4,"-1,321.1"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,198.4,127.2,-134.4,-130.2,"-1,009.7",-675.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,198.4,127.2,-134.4,-130.2,"-1,009.7",-675.5
기타포괄이익,22.3,-22.0,-17.8,146.9,-26.0,-117.7
총포괄이익,220.7,105.2,-152.3,16.7,"-1,035.7","-6,307.9"
*주당계속사업이익,920,561,-593,-547,"-4,192",-666
*주당순이익,920,561,-593,-547,"-4,192",-666
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,920,561,-593,-547,"-4,192",-666
*(지배주주지분)주당순이익,920,561,-593,-547,"-4,192",-666
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
