항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"6,811.6","7,253.8","7,280.8","7,815.1","7,889.4",0.9
*내수,,,,,,
*수출,,,,,,
매출원가,"3,864.1","4,154.6","4,414.0","4,742.4","4,447.6",-6.2
매출총이익,"2,947.5","3,099.2","2,866.8","3,072.8","3,441.8",12.0
판매비와관리비,"2,530.4","2,766.1","2,806.6","2,699.5","2,754.5",2.0
영업이익,417.1,333.1,60.1,373.3,687.3,84.1
*기타영업손익,,,,,,
영업이익(발표기준),417.1,333.1,60.1,373.3,687.3,84.1
*[구K-IFRS]영업이익,,,,,,
금융수익,84.0,114.9,100.1,87.6,73.5,-16.1
금융원가,545.2,423.4,394.3,719.6,398.8,-44.6
기타영업외손익,-1.6,-4.3,4.4,486.1,2.9,-99.4
"종속기업,공동지배기업및관계기업관련손익",631.3,-16.1,2.1,8.5,-40.0,-568.9
법인세비용차감전계속사업이익,585.6,4.3,-227.5,236.0,324.9,37.7
법인세비용,0.5,72.5,51.2,202.1,280.5,38.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,585.1,-68.2,-278.7,33.9,44.3,31.0
중단사업이익,-16.4,432.6,,,,
*중단사업법인세효과,,113.4,,,,
당기순이익,568.7,364.4,-278.7,33.9,44.3,31.0
기타포괄이익,-31.2,-84.7,-34.6,7.7,49.3,543.3
총포괄이익,537.5,279.7,-313.3,41.5,93.6,125.6
*주당계속사업이익,885,-318,-433,133,-41,-131
*주당순이익,85,367,-433,133,-41,-131
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,885,-318,-433,133,-41,-131
*(지배주주지분)주당순이익,85,367,-433,133,-41,-131
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
