항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,865.2","1,633.4","2,630.1","2,058.8","1,864.4",-9.4
*내수,,,"1,141.4","2,058.8",,
*수출,,,,,,
매출원가,"2,450.5","1,489.3","2,384.2","1,823.0","1,630.8",-10.6
매출총이익,414.7,144.2,245.9,235.8,233.7,-0.9
판매비와관리비,377.2,173.9,249.0,184.3,165.0,-10.5
영업이익,37.5,-29.7,-3.1,51.5,68.7,33.3
*기타영업손익,,,,,,
영업이익(발표기준),37.5,-29.7,-3.1,51.5,68.7,33.3
*[구K-IFRS]영업이익,,,,,,
금융수익,10.9,31.9,44.8,18.3,30.6,67.4
금융원가,59.7,27.2,46.6,51.9,38.7,-25.5
기타영업외손익,-27.8,-7.2,-369.0,16.3,6.9,-57.5
"종속기업,공동지배기업및관계기업관련손익",6.0,7.4,7.1,8.6,24.4,184.2
법인세비용차감전계속사업이익,-33.1,-24.8,-366.7,42.8,92.0,115.0
법인세비용,5.5,4.5,-16.3,13.7,22.2,62.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-38.6,-29.3,-350.4,29.1,69.7,140.0
중단사업이익,-43.8,-109.8,7.0,-1.3,4.9,465.9
*중단사업법인세효과,,,,,,
당기순이익,-82.4,-139.1,-343.4,27.7,74.7,169.4
기타포괄이익,18.6,-0.9,-0.7,-0.6,3.3,687.4
총포괄이익,-63.8,-140.1,-344.1,27.2,77.9,186.9
*주당계속사업이익,-326,-248,"-2,964",252,624,148
*주당순이익,-697,"-1,176","-2,905",240,668,178
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-326,-248,"-2,964",252,624,148
*(지배주주지분)주당순이익,-697,"-1,176","-2,905",240,668,178
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
