항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,013.9",636.1,592.2,450.0,416.4,-7.5
*내수,,,,,,
*수출,,,,,,
매출원가,829.5,600.8,428.3,323.0,320.4,-0.8
매출총이익,184.4,35.3,163.8,127.0,96.0,-24.4
판매비와관리비,261.9,278.1,196.9,191.3,181.6,-5.0
영업이익,-77.5,-242.7,-33.1,-64.2,-85.6,-33.3
*기타영업손익,,,,,,
영업이익(발표기준),-77.5,-242.7,-33.1,-64.2,-85.6,-33.3
*[구K-IFRS]영업이익,,,,,,
금융수익,3.6,2.0,1.7,16.6,1.2,-93.0
금융원가,99.9,86.8,71.3,51.9,56.0,8.0
기타영업외손익,-42.1,-89.4,-91.6,3.6,23.4,542.1
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-215.9,-417.0,-194.3,-95.8,-117.0,-22.1
법인세비용,1.2,-19.7,5.0,-9.7,-7.7,20.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-217.1,-397.3,-199.2,-86.1,-109.3,-26.9
중단사업이익,15.3,188.0,-133.1,-157.3,10.5,106.7
*중단사업법인세효과,16.0,4.0,2.2,,,
당기순이익,-201.8,-209.3,-332.4,-243.4,-98.8,59.4
기타포괄이익,-9.9,27.8,5.8,14.1,-6.3,-144.3
총포괄이익,-211.7,-181.5,-326.6,-229.3,-105.1,54.2
*주당계속사업이익,"-3,486","-6,136","-2,365",-833,-761,9
*주당순이익,"-3,019","-2,969","-3,901","-2,355",-688,71
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-3,486","-6,136","-2,365",-833,-761,9
*(지배주주지분)주당순이익,"-3,019","-2,969","-3,901","-2,355",-688,71
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
