항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
순이자이익,641.3,619.6,658.7,"1,127.6",879.1,-22.0
순수수료이익,"1,244.4","1,652.2","1,509.0","1,857.7","2,147.8",15.6
금융상품관련이익,-22.3,152.2,-337.0,-392.9,-9.6,97.5
위험회피회계파생상품관련이익,183.8,-412.9,466.2,158.6,29.9,-81.2
외환거래(환율변동)손익,-14.4,12.8,-15.7,-3.1,8.0,361.4
금융자산관련이익,25.4,-4.4,0.5,-52.3,-18.2,65.2
기타영업이익,65.2,159.1,247.3,69.3,221.3,219.2
순영업이익,"2,123.5","2,178.5","2,528.9","2,764.8","3,258.2",17.9
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"1,455.6","1,497.2","1,544.5","1,590.6","1,693.0",6.4
영업이익,667.9,681.4,984.4,"1,174.2","1,565.2",33.3
영업외수익,1.3,16.5,5.4,1.7,2.7,55.8
영업외비용,8.9,5.6,5.6,2.5,0.9,-62.5
법인세비용차감전계속사업이익,660.3,692.3,984.1,"1,173.4","1,567.0",33.5
법인세비용,158.2,186.6,265.7,330.5,389.5,17.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,502.0,505.7,718.4,843.0,"1,177.5",39.7
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,502.0,505.7,718.4,843.0,"1,177.5",39.7
기타포괄이익,-93.2,31.4,48.1,137.9,9.1,-93.4
총포괄이익,408.8,537.1,766.5,980.9,"1,186.6",21.0
*주당계속사업이익,"1,711","1,724","2,315","2,739","3,702",35
*주당순이익,"1,711","1,724","2,315","2,739","3,702",35
*희석주당계속사업이익,,,,"2,175","3,038",40
*희석주당순이익,,,,"2,175","3,038",40
*(지배주주지분)주당계속사업이익,"1,711","1,724","2,315","2,739","3,702",35
*(지배주주지분)주당순이익,"1,711","1,724","2,315","2,739","3,702",35
*(지배주주지분)희석주당계속사업이익,,,,"2,175","3,038",40
*(지배주주지분)희석주당순이익,,,,"2,175","3,038",40
