항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,881.2","5,242.2","5,402.8","5,517.2","6,316.1",14.5
*내수,,,,,,
*수출,,,,,,
매출원가,"4,001.1","4,368.8","4,428.8","4,459.2","5,361.2",20.2
매출총이익,880.1,873.5,974.0,"1,058.0",954.9,-9.8
판매비와관리비,792.4,794.6,861.5,907.8,946.7,4.3
영업이익,87.7,78.8,112.5,150.2,8.2,-94.5
*기타영업손익,,,,,,
영업이익(발표기준),87.7,78.8,112.5,150.2,8.2,-94.5
*[구K-IFRS]영업이익,,,,,,
금융수익,4.0,6.5,8.7,15.1,14.1,-6.7
금융원가,52.1,58.8,67.8,78.4,52.9,-32.5
기타영업외손익,4.4,12.4,11.7,0.2,17.4,"10,144.2"
"종속기업,공동지배기업및관계기업관련손익",1.0,-28.8,-1.6,1.9,1.7,-7.8
법인세비용차감전계속사업이익,45.1,10.1,63.4,88.9,-11.4,-112.8
법인세비용,25.3,2.1,24.5,24.1,12.9,-46.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,19.7,8.0,38.9,64.8,-24.3,-137.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,19.7,8.0,38.9,64.8,-24.3,-137.4
기타포괄이익,-26.1,1.4,5.1,-17.3,41.4,339.7
총포괄이익,-6.4,9.4,44.1,47.6,17.1,-64.0
*주당계속사업이익,82,32,167,294,-104,-135
*주당순이익,82,32,167,294,-104,-135
*희석주당계속사업이익,81,,,,,
*희석주당순이익,81,,,,,
*(지배주주지분)주당계속사업이익,82,32,167,294,-104,-135
*(지배주주지분)주당순이익,82,32,167,294,-104,-135
*(지배주주지분)희석주당계속사업이익,81,,,,,
*(지배주주지분)희석주당순이익,81,,,,,
