항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,436.0","1,552.3","1,702.2","1,835.2","1,698.2",-7.5
*내수,,,,,,
*수출,,,,,,
매출원가,"1,064.2","1,157.2","1,216.2","1,240.2","1,206.6",-2.7
매출총이익,371.8,395.1,486.0,595.0,491.6,-17.4
판매비와관리비,134.0,159.7,188.6,200.5,207.4,3.5
영업이익,237.8,235.4,297.5,394.5,284.2,-28.0
*기타영업손익,,,,,,
영업이익(발표기준),237.8,235.4,297.5,394.5,284.2,-28.0
*[구K-IFRS]영업이익,,,,,,
금융수익,0.1,0.4,0.8,18.7,5.0,-73.2
금융원가,23.5,23.5,18.9,107.5,61.9,-42.4
기타영업외손익,0.6,0.8,3.9,-78.3,3.4,104.4
"종속기업,공동지배기업및관계기업관련손익",,,0.0,0.1,-47.8,"-76,638.1"
법인세비용차감전계속사업이익,214.9,213.1,283.3,227.4,182.9,-19.6
법인세비용,47.1,54.9,63.9,54.4,53.7,-1.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,167.8,158.2,219.4,173.0,129.1,-25.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,167.8,158.2,219.4,173.0,129.1,-25.4
기타포괄이익,-2.3,-7.5,-6.6,5.0,7.5,51.4
총포괄이익,165.5,150.7,212.8,178.0,136.6,-23.2
*주당계속사업이익,"1,060",999,"1,385","1,093",829,-24
*주당순이익,"1,060",999,"1,385","1,093",829,-24
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,060",999,"1,385","1,093",829,-24
*(지배주주지분)주당순이익,"1,060",999,"1,385","1,093",829,-24
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
