항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,850.0","1,873.9","1,897.2","1,977.5","1,892.4",-4.3
*내수,,,,"1,636.0",,
*수출,,,,341.6,,
매출원가,"1,048.8","1,115.0","1,135.4","1,212.2","1,118.5",-7.7
매출총이익,801.2,758.9,761.8,765.3,773.9,1.1
판매비와관리비,723.1,681.3,705.8,686.8,916.9,33.5
영업이익,78.1,77.5,56.0,78.5,-143.1,-282.4
*기타영업손익,,,,,,
영업이익(발표기준),78.1,77.5,56.0,78.5,-143.1,-282.4
*[구K-IFRS]영업이익,,,,,,
금융수익,5.0,21.8,26.9,33.3,34.1,2.4
금융원가,52.0,46.9,47.5,63.3,10.7,-83.0
기타영업외손익,-51.4,-10.7,28.9,9.7,3.6,-62.4
"종속기업,공동지배기업및관계기업관련손익",37.3,10.1,6.9,25.2,26.2,4.0
법인세비용차감전계속사업이익,17.0,51.8,71.2,83.4,-89.9,-207.7
법인세비용,7.8,23.7,17.2,32.9,25.4,-22.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,9.2,28.1,53.9,50.5,-115.3,-328.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,9.2,28.1,53.9,50.5,-115.3,-328.4
기타포괄이익,-38.5,-43.3,-37.3,13.7,-30.9,-325.9
총포괄이익,-29.3,-15.2,16.7,64.1,-146.1,-327.9
*주당계속사업이익,18,56,107,100,-225,-325
*주당순이익,18,56,107,100,-225,-325
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,18,56,107,100,-225,-325
*(지배주주지분)주당순이익,18,56,107,100,-225,-325
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
