항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,131.0","3,552.5","3,696.5","3,723.2","3,465.0",-6.9
*내수,"1,631.2",,"1,831.4","1,858.1",,
*수출,"2,499.8",,"1,865.1","1,865.1",,
매출원가,"3,313.6","3,240.9","3,338.1","3,263.6","2,779.8",-14.8
매출총이익,817.4,311.7,358.4,459.6,685.2,49.1
판매비와관리비,523.3,237.3,400.8,508.4,516.3,1.6
영업이익,294.0,74.3,-42.5,-48.8,168.9,446.3
*기타영업손익,,,,,,
영업이익(발표기준),294.0,74.3,-42.5,-48.8,168.9,446.3
*[구K-IFRS]영업이익,,,,,,
금융수익,106.7,114.6,106.6,136.8,139.5,2.0
금융원가,3.1,2.4,8.6,12.5,3.8,-69.9
기타영업외손익,-82.0,348.6,103.6,32.3,286.3,786.0
"종속기업,공동지배기업및관계기업관련손익",20.5,-18.1,-7.1,1.4,2.0,43.2
법인세비용차감전계속사업이익,336.0,517.1,152.0,109.1,593.0,443.3
법인세비용,70.9,113.0,48.9,32.5,147.7,355.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,265.1,404.0,103.1,76.7,445.3,480.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,265.1,404.0,103.1,76.7,445.3,480.6
기타포괄이익,-14.7,-8.7,59.4,2.1,11.1,421.1
총포괄이익,250.5,395.4,162.5,78.8,456.3,479.0
*주당계속사업이익,"1,657","2,525",645,479,"2,804",485
*주당순이익,"1,657","2,525",645,479,"2,804",485
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,657","2,525",645,479,"2,804",485
*(지배주주지분)주당순이익,"1,657","2,525",645,479,"2,804",485
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
