항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,797.1","2,092.6","2,511.0","2,196.3","2,339.9",6.5
*내수,,"1,326.0","1,691.4","1,370.8",,
*수출,,766.7,819.6,825.5,,
매출원가,"1,612.3","1,880.9","2,365.2","2,128.2","2,127.3",-0.0
매출총이익,184.8,211.7,145.7,68.2,212.6,211.8
판매비와관리비,95.5,106.8,105.1,115.3,147.3,27.8
영업이익,89.2,104.9,40.6,-47.1,65.3,238.5
*기타영업손익,,,,,,
영업이익(발표기준),89.2,104.9,40.6,-47.1,65.3,238.5
*[구K-IFRS]영업이익,,,,,,
금융수익,4.6,9.5,64.0,88.4,13.8,-84.4
금융원가,11.7,33.2,121.4,110.9,69.3,-37.5
기타영업외손익,-15.9,2.1,20.5,11.4,-143.0,"-1,356.8"
"종속기업,공동지배기업및관계기업관련손익",,,-0.5,-25.5,-41.6,-63.6
법인세비용차감전계속사업이익,66.3,83.4,3.2,-83.7,-174.9,-108.9
법인세비용,16.9,5.4,4.0,14.4,3.1,-78.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,49.3,77.9,-0.8,-98.1,-178.1,-81.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,49.3,77.9,-0.8,-98.1,-178.1,-81.5
기타포괄이익,5.2,-15.3,11.2,15.1,38.1,152.7
총포괄이익,54.5,62.6,10.5,-83.0,-139.9,-68.5
*주당계속사업이익,505,632,-1,-105,-130,-24
*주당순이익,505,632,-1,-105,-130,-24
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,505,632,-1,-105,-130,-24
*(지배주주지분)주당순이익,505,632,-1,-105,-130,-24
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
