항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,924.7","5,038.8","4,962.0","4,648.7","6,010.3",29.3
*내수,"2,913.6",,"2,948.4","2,869.3",,
*수출,"2,106.7",,"2,013.6","1,779.4",,
매출원가,"3,962.5","3,977.2","4,034.6","3,750.0","4,641.6",23.8
매출총이익,962.2,"1,061.6",927.4,898.7,"1,368.7",52.3
판매비와관리비,817.6,762.4,791.5,763.3,759.0,-0.6
영업이익,144.6,299.2,135.9,135.5,609.7,350.0
*기타영업손익,95.0,109.1,,,,
영업이익(발표기준),239.6,299.2,135.9,135.5,609.7,350.0
*[구K-IFRS]영업이익,,,,,,
금융수익,75.5,64.1,78.9,100.6,87.9,-12.7
금융원가,36.5,86.2,101.3,53.3,66.7,25.1
기타영업외손익,77.3,28.6,8.7,-44.9,43.5,197.0
"종속기업,공동지배기업및관계기업관련손익",28.3,,,6.3,3.1,-50.7
법인세비용차감전계속사업이익,289.3,305.6,122.2,144.2,677.5,369.8
법인세비용,118.8,82.2,42.4,39.9,35.4,-11.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,170.4,223.4,79.8,104.3,642.1,515.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,170.4,223.4,79.8,104.3,642.1,515.5
기타포괄이익,24.5,19.9,-16.0,2.2,36.3,"1,514.9"
총포괄이익,194.9,243.2,63.8,106.6,678.4,536.6
*주당계속사업이익,"6,858","9,206","3,084","4,428","27,763",527
*주당순이익,"6,858","9,206","3,084","4,428","27,763",527
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"6,858","9,206","3,084","4,428","27,763",527
*(지배주주지분)주당순이익,"6,858","9,206","3,084","4,428","27,763",527
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
