항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
순이자이익,942.3,"1,137.6","1,260.4","1,571.7","1,847.6",17.6
순수수료이익,"1,676.7","1,832.9","1,852.2","2,409.0","3,079.4",27.8
금융상품관련이익,213.9,-411.8,-316.1,-739.2,-497.7,32.7
위험회피회계파생상품관련이익,,,,,,
외환거래(환율변동)손익,-235.6,167.2,267.6,260.6,-150.4,-157.7
금융자산관련이익,2.8,-24.8,-25.2,-24.0,-13.5,43.7
기타영업이익,41.5,14.7,25.0,15.7,47.1,200.8
순영업이익,"2,641.7","2,715.8","3,063.9","3,493.7","4,312.5",23.4
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"1,730.2","1,782.7","1,960.4","2,127.9","2,457.1",15.5
영업이익,911.6,933.1,"1,103.5","1,365.9","1,855.3",35.8
영업외수익,123.5,127.3,117.3,113.2,127.1,12.3
영업외비용,7.9,14.5,30.4,11.9,17.5,46.8
법인세비용차감전계속사업이익,"1,027.1","1,046.0","1,190.4","1,467.1","1,964.9",33.9
법인세비용,293.8,272.5,355.7,427.6,531.5,24.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,733.3,773.4,834.7,"1,039.5","1,433.4",37.9
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,733.3,773.4,834.7,"1,039.5","1,433.4",37.9
기타포괄이익,9.7,-15.3,79.1,129.8,100.9,-22.3
총포괄이익,743.0,758.1,913.8,"1,169.3","1,534.3",31.2
*주당계속사업이익,"2,103","2,216","2,391","2,091","2,255",8
*주당순이익,"2,103","2,216","2,391","2,091","2,255",8
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"2,103","2,216","2,391","2,091","2,255",8
*(지배주주지분)주당순이익,"2,103","2,216","2,391","2,091","2,255",8
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
