항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,179.7","4,467.3","4,730.0","5,036.1","5,176.4",2.8
*내수,,,,,,
*수출,,,,,,
매출원가,"2,851.1","2,889.6","3,070.0","3,352.2","3,500.9",4.4
매출총이익,"1,328.6","1,577.7","1,660.0","1,683.9","1,675.5",-0.5
판매비와관리비,"1,347.3","1,356.9","1,385.3","1,400.1","1,395.4",-0.3
영업이익,-18.7,220.8,274.7,283.8,280.1,-1.3
*기타영업손익,,,,,,
영업이익(발표기준),-18.7,220.8,274.7,283.8,280.1,-1.3
*[구K-IFRS]영업이익,,,,,,
금융수익,1.9,11.1,23.4,151.4,84.1,-44.5
금융원가,59.5,58.6,81.4,143.9,228.1,58.5
기타영업외손익,371.0,79.1,254.9,202.3,67.6,-66.6
"종속기업,공동지배기업및관계기업관련손익",-227.7,-158.9,13.1,-72.2,-155.9,-115.8
법인세비용차감전계속사업이익,67.0,93.4,484.7,421.3,47.7,-88.7
법인세비용,32.4,22.8,145.4,151.5,14.8,-90.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,34.5,70.6,339.3,269.8,32.9,-87.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,34.5,70.6,339.3,269.8,32.9,-87.8
기타포괄이익,-8.3,-2.2,-67.2,147.0,35.6,-75.8
총포괄이익,26.3,68.4,272.0,416.8,68.5,-83.6
*주당계속사업이익,391,590,"2,544","1,958",239,-88
*주당순이익,391,590,"2,544","1,958",239,-88
*희석주당계속사업이익,390,589,,,,
*희석주당순이익,390,589,,,,
*(지배주주지분)주당계속사업이익,391,590,"2,544","1,958",239,-88
*(지배주주지분)주당순이익,391,590,"2,544","1,958",239,-88
*(지배주주지분)희석주당계속사업이익,390,589,,,,
*(지배주주지분)희석주당순이익,390,589,,,,
